Project_ID|Sampling_Agency_Name|Matrix|Monitoring_Location_ID|Activity_ID|ADAPT_Analyte_ID|Org_Analyte_Name|Activity_Type|Sample_Collection_Type|Sample_Collection_Equipment|Activity_Depth|Activity_Depth_Unit|Total_Depth|Total_Depth_Unit|Analysis_Method|Sample_Fraction|Preparation_Date_Time|Preparation_Time_Zone|Analysis_Date_Time|Analysis_Time_Zone|Activity_Date_Time|Activity_Time_Zone|Org_Result_Value|Org_Result_Unit|Org_MDL|Org_PQL|Org_Detection_Unit|WIN_Value_Qualifier|Result_Comments|Result_Value_Type_Name|Dilution|Lab_ID|Lab_Accreditation_Authority|Lab_Sample_ID
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Chassahowitzka-Channel-1|Her-Chassahowitzka-Channel-1-2025-08-27F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |6.5|ft|FDEP FT1700| | | | | |2025-08-27 09:22:00|EST|6.5|ft| | | |S| |Actual| |21FLKWAT|None|Her-Chassahowitzka-Channel-1-2025-08-27F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Pine-Island-1|Her-Pine-Island-1-2025-08-27F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |5.5|ft|FDEP FT1700| | | | | |2025-08-27 09:47:00|EST|5.5|ft| | | |S| |Actual| |21FLKWAT|None|Her-Pine-Island-1-2025-08-27F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Hernando-Beach-Waters-1|Her-Hernando-Beach-Waters-1-2025-08-27F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |5.5|ft|FDEP FT1700| | | | | |2025-08-27 10:00:00|EST|5.5|ft| | | |S| |Actual| |21FLKWAT|None|Her-Hernando-Beach-Waters-1-2025-08-27F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Arepika-Channel-1|Her-Arepika-Channel-1-2025-09-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |6.5|ft|FDEP FT1700| | | | | |2025-09-23 08:08:00|EST|6.5|ft| | | |S| |Actual| |21FLKWAT|None|Her-Arepika-Channel-1-2025-09-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Cutter-Rock-1|Her-Cutter-Rock-1-2025-09-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |7.5|ft|FDEP FT1700| | | | | |2025-09-23 08:23:00|EST|7.5|ft| | | |S| |Actual| |21FLKWAT|None|Her-Cutter-Rock-1-2025-09-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-North-Rack-1|Her-North-Rack-1-2025-09-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |7|ft|FDEP FT1700| | | | | |2025-09-23 08:41:00|EST|7|ft| | | |S| |Actual| |21FLKWAT|None|Her-North-Rack-1-2025-09-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Chassahowitzka-Channel-1|Her-Chassahowitzka-Channel-1-2025-09-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |6|ft|FDEP FT1700| | | | | |2025-09-23 09:07:00|EST|6|ft| | | |S| |Actual| |21FLKWAT|None|Her-Chassahowitzka-Channel-1-2025-09-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Pine-Island-1|Her-Pine-Island-1-2025-09-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |4.8|ft|FDEP FT1700| | | | | |2025-09-23 09:39:59|EST|4.8|ft| | | |S| |Actual| |21FLKWAT|None|Her-Pine-Island-1-2025-09-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Hernando-Beach-Waters-1|Her-Hernando-Beach-Waters-1-2025-09-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |4.8|ft|FDEP FT1700| | | | | |2025-09-23 09:56:00|EST|4.8|ft| | | |S| |Actual| |21FLKWAT|None|Her-Hernando-Beach-Waters-1-2025-09-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hig-Viola-1|Hig-Viola-1-2025-08-10F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-10 07:59:59|EST|13|ft| | | || |Actual| |21FLKWAT|None|Hig-Viola-1-2025-08-10F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hig-Viola-2|Hig-Viola-2-2025-08-10F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-10 08:12:00|EST|15|ft| | | || |Actual| |21FLKWAT|None|Hig-Viola-2-2025-08-10F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Hig-Viola-3|Hig-Viola-3-2025-08-10F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-10 08:30:00|EST|12|ft| | | || |Actual| |21FLKWAT|None|Hig-Viola-3-2025-08-10F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Lak-Winona-1|Lak-Winona-1-2025-08-25F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-25 09:09:00|EST|2.3|ft| | | || |Actual| |21FLKWAT|None|Lak-Winona-1-2025-08-25F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Lak-Winona-2|Lak-Winona-2-2025-08-25F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-25 09:13:00|EST|3|ft| | | || |Actual| |21FLKWAT|None|Lak-Winona-2-2025-08-25F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Lak-Winona-3|Lak-Winona-3-2025-08-25F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-25 09:15:00|EST|3|ft| | | || |Actual| |21FLKWAT|None|Lak-Winona-3-2025-08-25F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Lev-CedarK-1-1|Lev-CedarK-1-1-2025-08-31F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-31 11:13:00|EST|4|ft| | | || |Actual| |21FLKWAT|None|Lev-CedarK-1-1-2025-08-31F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Lev-CedarK-2-1|Lev-CedarK-2-1-2025-08-31F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-31 11:05:00|EST|2.5|ft| | | || |Actual| |21FLKWAT|None|Lev-CedarK-2-1-2025-08-31F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Lev-CedarK-4-1|Lev-CedarK-4-1-2025-08-31F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-31 10:47:00|EST|3|ft| | | || |Actual| |21FLKWAT|None|Lev-CedarK-4-1-2025-08-31F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Lev-CedarK-1-1|Lev-CedarK-1-1-2025-09-28F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-28 16:23:00|EST|4|ft| | | || |Actual| |21FLKWAT|None|Lev-CedarK-1-1-2025-09-28F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Lev-CedarK-2-1|Lev-CedarK-2-1-2025-09-28F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-28 16:37:00|EST|3.5|ft| | | || |Actual| |21FLKWAT|None|Lev-CedarK-2-1-2025-09-28F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Lev-CedarK-4-1|Lev-CedarK-4-1-2025-09-28F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-28 16:04:59|EST|2.5|ft| | | || |Actual| |21FLKWAT|None|Lev-CedarK-4-1-2025-09-28F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Put-Blue-1|Put-Blue-1-2025-10-05F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-10-05 10:43:00|EST|4.3|ft| | | || |Actual| |21FLKWAT|None|Put-Blue-1-2025-10-05F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Put-Blue-2|Put-Blue-2-2025-10-05F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-10-05 11:22:00|EST|3.8|ft| | | || |Actual| |21FLKWAT|None|Put-Blue-2-2025-10-05F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Put-Blue-3|Put-Blue-3-2025-10-05F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-10-05 11:29:00|EST|3.8|ft| | | || |Actual| |21FLKWAT|None|Put-Blue-3-2025-10-05F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-07-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |6.8|ft|FDEP FT1700| | | | | |2025-07-26 11:30:00|EST|6.8|ft| | | |S| |Actual| |21FLKWAT|None|NA-2025-07-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Put-Fanny-1|Put-Fanny-1-2025-07-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |6.8|ft|FDEP FT1700| | | | | |2025-07-26 11:30:00|EST|6.8|ft| | | |S| |Actual| |21FLKWAT|None|Put-Fanny-1-2025-07-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-07-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-26 11:35:59|EST|10|ft| | | || |Actual| |21FLKWAT|None|NA-2025-07-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Put-Fanny-2|Put-Fanny-2-2025-07-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-26 11:35:59|EST|10|ft| | | || |Actual| |21FLKWAT|None|Put-Fanny-2-2025-07-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-07-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-26 11:47:59|EST|13.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-07-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Put-Fanny-3|Put-Fanny-3-2025-07-26F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-26 11:47:59|EST|13.5|ft| | | || |Actual| |21FLKWAT|None|Put-Fanny-3-2025-07-26F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-10-11F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |6|ft|FDEP FT1700| | | | | |2025-10-11 10:59:59|EST|6|ft| | | |S| |Actual| |21FLKWAT|None|NA-2025-10-11F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Put-Fanny-1|Put-Fanny-1-2025-10-11F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |6|ft|FDEP FT1700| | | | | |2025-10-11 10:59:59|EST|6|ft| | | |S| |Actual| |21FLKWAT|None|Put-Fanny-1-2025-10-11F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-10-11F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-10-11 11:09:59|EST|8.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-10-11F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Put-Fanny-2|Put-Fanny-2-2025-10-11F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-10-11 11:09:59|EST|8.5|ft| | | || |Actual| |21FLKWAT|None|Put-Fanny-2-2025-10-11F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-10-11F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-10-11 11:21:00|EST|10.3|ft| | | || |Actual| |21FLKWAT|None|NA-2025-10-11F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Put-Fanny-3|Put-Fanny-3-2025-10-11F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-10-11 11:21:00|EST|10.3|ft| | | || |Actual| |21FLKWAT|None|Put-Fanny-3-2025-10-11F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-06-29F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-29 10:43:00|EST|2.3|ft| | | || |Actual| |21FLKWAT|None|NA-2025-06-29F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Put-Redwater-1|Put-Redwater-1-2025-06-29F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-29 10:43:00|EST|2.3|ft| | | || |Actual| |21FLKWAT|None|Put-Redwater-1-2025-06-29F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-06-29F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-29 10:52:00|EST|2.5|ft| | | || |Actual| |21FLKWAT|None|NA-2025-06-29F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Put-Redwater-2|Put-Redwater-2-2025-06-29F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-29 10:52:00|EST|2.5|ft| | | || |Actual| |21FLKWAT|None|Put-Redwater-2-2025-06-29F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-06-29F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-29 10:59:59|EST|2|ft| | | || |Actual| |21FLKWAT|None|NA-2025-06-29F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Put-Redwater-3|Put-Redwater-3-2025-06-29F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-29 10:59:59|EST|2|ft| | | || |Actual| |21FLKWAT|None|Put-Redwater-3-2025-06-29F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Sem-Rock-1|Sem-Rock-1-2025-08-31F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-31 07:36:00|EST|4|ft| | | || |Actual| |21FLKWAT|None|Sem-Rock-1-2025-08-31F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Sem-Rock-2|Sem-Rock-2-2025-08-31F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-31 07:46:00|EST|3.8|ft| | | || |Actual| |21FLKWAT|None|Sem-Rock-2-2025-08-31F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Sem-Rock-3|Sem-Rock-3-2025-08-31F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-31 07:54:00|EST|3.8|ft| | | || |Actual| |21FLKWAT|None|Sem-Rock-3-2025-08-31F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Sem-Rock-1|Sem-Rock-1-2025-09-27F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-27 09:36:00|EST|4|ft| | | || |Actual| |21FLKWAT|None|Sem-Rock-1-2025-09-27F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Sem-Rock-2|Sem-Rock-2-2025-09-27F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-27 09:47:00|EST|4|ft| | | || |Actual| |21FLKWAT|None|Sem-Rock-2-2025-09-27F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Sem-Rock-3|Sem-Rock-3-2025-09-27F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-27 09:53:00|EST|4|ft| | | || |Actual| |21FLKWAT|None|Sem-Rock-3-2025-09-27F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-Wauberg-1|Ala-Wauberg-1-2025-10-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-10-12 10:32:00|EST|2.8|ft| | | || |Actual| |21FLKWAT|None|Ala-Wauberg-1-2025-10-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-10-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-10-12 10:32:00|EST|2.8|ft| | | || |Actual| |21FLKWAT|None|NA-2025-10-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-10-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-10-12 10:32:00|EST|2.8|ft| | | || |Actual| |21FLKWAT|None|NA-2025-10-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-Wauberg-2|Ala-Wauberg-2-2025-10-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-10-12 10:39:00|EST|2.8|ft| | | || |Actual| |21FLKWAT|None|Ala-Wauberg-2-2025-10-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-10-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-10-12 10:39:00|EST|2.8|ft| | | || |Actual| |21FLKWAT|None|NA-2025-10-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-10-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-10-12 10:39:00|EST|2.8|ft| | | || |Actual| |21FLKWAT|None|NA-2025-10-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Ala-Wauberg-3|Ala-Wauberg-3-2025-10-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-10-12 10:45:00|EST|3|ft| | | || |Actual| |21FLKWAT|None|Ala-Wauberg-3-2025-10-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-10-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-10-12 10:45:00|EST|3|ft| | | || |Actual| |21FLKWAT|None|NA-2025-10-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|NA|NA-2025-10-12F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-10-12 10:45:00|EST|3|ft| | | || |Actual| |21FLKWAT|None|NA-2025-10-12F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Hernando-Beach-1|Her-Hernando-Beach-1-2025-06-15F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-15 08:30:00|EST|6|ft| | | || |Actual| |21FLKWAT|None|Her-Hernando-Beach-1-2025-06-15F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Hernando-Beach-3|Her-Hernando-Beach-3-2025-06-15F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |6|ft|FDEP FT1700| | | | | |2025-06-15 09:10:00|EST|6|ft| | | |S| |Actual| |21FLKWAT|None|Her-Hernando-Beach-3-2025-06-15F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Hernando-Beach-4|Her-Hernando-Beach-4-2025-06-15F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-15 08:09:59|EST|7|ft| | | || |Actual| |21FLKWAT|None|Her-Hernando-Beach-4-2025-06-15F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Hernando-Beach-5|Her-Hernando-Beach-5-2025-06-15F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-15 09:29:59|EST|7|ft| | | || |Actual| |21FLKWAT|None|Her-Hernando-Beach-5-2025-06-15F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Hernando-Beach-6|Her-Hernando-Beach-6-2025-06-15F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-06-15 08:54:59|EST|6.5|ft| | | || |Actual| |21FLKWAT|None|Her-Hernando-Beach-6-2025-06-15F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Hernando-Beach-1|Her-Hernando-Beach-1-2025-07-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-23 09:55:00|EST|5.5|ft| | | || |Actual| |21FLKWAT|None|Her-Hernando-Beach-1-2025-07-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Hernando-Beach-3|Her-Hernando-Beach-3-2025-07-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-23 11:30:00|EST|6.5|ft| | | || |Actual| |21FLKWAT|None|Her-Hernando-Beach-3-2025-07-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Hernando-Beach-4|Her-Hernando-Beach-4-2025-07-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | |6.5|ft|FDEP FT1700| | | | | |2025-07-23 09:29:59|EST|6.5|ft| | | |S| |Actual| |21FLKWAT|None|Her-Hernando-Beach-4-2025-07-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Hernando-Beach-5|Her-Hernando-Beach-5-2025-07-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-23 10:14:59|EST|6.8|ft| | | || |Actual| |21FLKWAT|None|Her-Hernando-Beach-5-2025-07-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Hernando-Beach-6|Her-Hernando-Beach-6-2025-07-23F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-07-23 10:50:00|EST|6.3|ft| | | || |Actual| |21FLKWAT|None|Her-Hernando-Beach-6-2025-07-23F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Hernando-Beach-1|Her-Hernando-Beach-1-2025-08-18F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-18 07:30:00|EST|5|ft| | | || |Actual| |21FLKWAT|None|Her-Hernando-Beach-1-2025-08-18F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Hernando-Beach-3|Her-Hernando-Beach-3-2025-08-18F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-18 07:55:00|EST|8.5|ft| | | || |Actual| |21FLKWAT|None|Her-Hernando-Beach-3-2025-08-18F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Hernando-Beach-4|Her-Hernando-Beach-4-2025-08-18F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-18 06:29:59|EST|4.5|ft| | | || |Actual| |21FLKWAT|None|Her-Hernando-Beach-4-2025-08-18F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Hernando-Beach-5|Her-Hernando-Beach-5-2025-08-18F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-18 06:45:00|EST|6|ft| | | || |Actual| |21FLKWAT|None|Her-Hernando-Beach-5-2025-08-18F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Hernando-Beach-6|Her-Hernando-Beach-6-2025-08-18F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-08-18 08:15:00|EST|8|ft| | | || |Actual| |21FLKWAT|None|Her-Hernando-Beach-6-2025-08-18F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Hernando-Beach-1|Her-Hernando-Beach-1-2025-09-24F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-24 18:20:00|EST|6|ft| | | || |Actual| |21FLKWAT|None|Her-Hernando-Beach-1-2025-09-24F
21FLKWAT|Florida Lakewatch|AQUEOUS-Surface Water|Her-Hernando-Beach-3|Her-Hernando-Beach-3-2025-09-24F|WIN-010|Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device| | ||ft|FDEP FT1700| | | | | |2025-09-24 20:10:00|EST|8.5|ft| | | || |Actual| |21FLKWAT|None|Her-Hernando-Beach-3-2025-09-24F
