Org Analyte Name|Activity Type|Sample Collection Type|Sample Collection Equipment|Activity Depth|Activity Depth Unit|Total Depth|Total Depth Unit|Analysis Method|Sample Fraction|Preparation Date|Preparation Time|Preparation Time Zone|Analysis Date|Analysis Time|Analysis Time Zone|County.x|Lake.x|Station.x|Activity Start Date|Activity Start Time|Activity Time Zone|Org Result Value|Org Result Unit|Org MDL|Org PQL|Org Detection Unit|Value Qualifier|Result Comments|Result Value Type Name|Dilution|Lake_County_Sta|Study|County.y|Lake.y|Station.y|Monitoring Location ID|Project_ID|Sampling_Agency_Name
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Palm Beach|Westwood|1|2023-09-30|9:00:00 AM|EDT|5.5|ft||||||Actual||Westwood Palm Beach 1|LW|Palm Beach|Westwood|1|Pal-Westwood-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Palm Beach|Westwood|2|2023-09-30|9:30:00 AM|EDT|5.5|ft||||||Actual||Westwood Palm Beach 2|LW|Palm Beach|Westwood|2|Pal-Westwood-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Palm Beach|Westwood|3|2023-09-30|10:00:00 AM|EDT|5.5|ft||||||Actual||Westwood Palm Beach 3|LW|Palm Beach|Westwood|3|Pal-Westwood-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Palm Beach|Westwood|1|2023-10-31||EDT|5.5|ft||||||Actual||Westwood Palm Beach 1|LW|Palm Beach|Westwood|1|Pal-Westwood-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Palm Beach|Westwood|2|2023-10-31||EDT|5|ft||||||Actual||Westwood Palm Beach 2|LW|Palm Beach|Westwood|2|Pal-Westwood-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Palm Beach|Westwood|3|2023-10-31||EDT|5.5|ft||||||Actual||Westwood Palm Beach 3|LW|Palm Beach|Westwood|3|Pal-Westwood-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Palm Beach|Westwood|1|2023-11-30||EST|4.5|ft||||||Actual||Westwood Palm Beach 1|LW|Palm Beach|Westwood|1|Pal-Westwood-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Palm Beach|Westwood|2|2023-11-30||EST|5|ft||||||Actual||Westwood Palm Beach 2|LW|Palm Beach|Westwood|2|Pal-Westwood-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Palm Beach|Westwood|3|2023-11-30||EST|5|ft||||||Actual||Westwood Palm Beach 3|LW|Palm Beach|Westwood|3|Pal-Westwood-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pasco|Bird|1|2023-10-05|10:40:00 AM|EDT|4.5|ft||||||Actual||Bird Pasco 1|LW|Pasco|Bird|1|Pas-Bird-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pasco|Bird|2|2023-10-05|10:44:00 AM|EDT|6|ft||||||Actual||Bird Pasco 2|LW|Pasco|Bird|2|Pas-Bird-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pasco|Bird|3|2023-10-05|10:47:00 AM|EDT|6|ft||||||Actual||Bird Pasco 3|LW|Pasco|Bird|3|Pas-Bird-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pasco|Bird|1|2023-11-08|8:16:00 AM|EST|6|ft||||||Actual||Bird Pasco 1|LW|Pasco|Bird|1|Pas-Bird-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pasco|Bird|2|2023-11-08|8:20:00 AM|EST|5|ft||||||Actual||Bird Pasco 2|LW|Pasco|Bird|2|Pas-Bird-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pasco|Bird|3|2023-11-08|8:24:00 AM|EST|5|ft||||||Actual||Bird Pasco 3|LW|Pasco|Bird|3|Pas-Bird-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||14|ft|FDEP FT1700||||||||Pasco|Bird|1|2023-12-21|8:15:00 AM|EST|5.5|ft||||||Actual||Bird Pasco 1|LW|Pasco|Bird|1|Pas-Bird-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||5.8|ft|FDEP FT1700||||||||Pasco|Bird|2|2023-12-21|8:19:00 AM|EST|5.5|ft||||||Actual||Bird Pasco 2|LW|Pasco|Bird|2|Pas-Bird-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||6.5|ft|FDEP FT1700||||||||Pasco|Bird|3|2023-12-21|8:24:00 AM|EST|6|ft||||||Actual||Bird Pasco 3|LW|Pasco|Bird|3|Pas-Bird-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pasco|Jovita|1|2023-10-24|10:54:00 AM|EDT|7|ft||||||Actual||Jovita Pasco 1|LW|Pasco|Jovita|1|Pas-Jovita-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pasco|Jovita|2|2023-10-24|11:04:00 AM|EDT|6.5|ft||||||Actual||Jovita Pasco 2|LW|Pasco|Jovita|2|Pas-Jovita-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pasco|Jovita|3|2023-10-24|11:13:00 AM|EDT|6.5|ft||||||Actual||Jovita Pasco 3|LW|Pasco|Jovita|3|Pas-Jovita-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pasco|Jovita|1|2023-11-18|11:32:00 AM|EST|5.5|ft||||||Actual||Jovita Pasco 1|LW|Pasco|Jovita|1|Pas-Jovita-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pasco|Jovita|2|2023-11-18|11:42:00 AM|EST|6|ft||||||Actual||Jovita Pasco 2|LW|Pasco|Jovita|2|Pas-Jovita-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pasco|Jovita|3|2023-11-18|11:51:00 AM|EST|6|ft||||||Actual||Jovita Pasco 3|LW|Pasco|Jovita|3|Pas-Jovita-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pasco|Jovita|1|2023-12-27|9:57:00 AM|EST|5.5|ft||||||Actual||Jovita Pasco 1|LW|Pasco|Jovita|1|Pas-Jovita-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pasco|Jovita|2|2023-12-27|10:02:00 AM|EST|5|ft||||||Actual||Jovita Pasco 2|LW|Pasco|Jovita|2|Pas-Jovita-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pasco|Jovita|3|2023-12-27|10:12:00 AM|EST|5|ft||||||Actual||Jovita Pasco 3|LW|Pasco|Jovita|3|Pas-Jovita-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||23|ft|FDEP FT1700||||||||Pasco|Jovita|1|2024-01-24|12:24:00 PM|EST|4.5|ft||||||Actual||Jovita Pasco 1|LW|Pasco|Jovita|1|Pas-Jovita-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||18|ft|FDEP FT1700||||||||Pasco|Jovita|2|2024-01-24|12:32:00 PM|EST|4.5|ft||||||Actual||Jovita Pasco 2|LW|Pasco|Jovita|2|Pas-Jovita-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||22|ft|FDEP FT1700||||||||Pasco|Jovita|3|2024-01-24|12:41:00 PM|EST|4.3|ft||||||Actual||Jovita Pasco 3|LW|Pasco|Jovita|3|Pas-Jovita-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pinellas|Autumn|1|2023-09-23|10:15:00 AM|EDT|2.5|ft||||||Actual||Autumn Pinellas 1|LW|Pinellas|Autumn|1|Pin-Autumn-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pinellas|Autumn|2|2023-09-23|10:25:00 AM|EDT|3|ft||||||Actual||Autumn Pinellas 2|LW|Pinellas|Autumn|2|Pin-Autumn-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pinellas|Autumn|1|2023-10-21|10:30:00 AM|EDT|2.5|ft||||||Actual||Autumn Pinellas 1|LW|Pinellas|Autumn|1|Pin-Autumn-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pinellas|Autumn|2|2023-10-21|10:40:00 AM|EDT|2.5|ft||||||Actual||Autumn Pinellas 2|LW|Pinellas|Autumn|2|Pin-Autumn-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||7|ft|FDEP FT1700||||||||Pinellas|Autumn|1|2023-11-18|10:20:00 AM|EST|2.5|ft||||||Actual||Autumn Pinellas 1|LW|Pinellas|Autumn|1|Pin-Autumn-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||9.5|ft|FDEP FT1700||||||||Pinellas|Autumn|2|2023-11-18|10:40:00 AM|EST|2.5|ft||||||Actual||Autumn Pinellas 2|LW|Pinellas|Autumn|2|Pin-Autumn-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||7.3|ft|FDEP FT1700||||||||Pinellas|Autumn|1|2023-12-23|1:30:00 PM|EST|2.5|ft||||||Actual||Autumn Pinellas 1|LW|Pinellas|Autumn|1|Pin-Autumn-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||9.8|ft|FDEP FT1700||||||||Pinellas|Autumn|2|2023-12-23|1:40:00 PM|EST|2.5|ft||||||Actual||Autumn Pinellas 2|LW|Pinellas|Autumn|2|Pin-Autumn-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||7.5|ft|FDEP FT1700||||||||Pinellas|Autumn|1|2024-01-19|12:45:00 PM|EST|2.5|ft||||||Actual||Autumn Pinellas 1|LW|Pinellas|Autumn|1|Pin-Autumn-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||10|ft|FDEP FT1700||||||||Pinellas|Autumn|2|2024-01-19|1:00:00 PM|EST|2.5|ft||||||Actual||Autumn Pinellas 2|LW|Pinellas|Autumn|2|Pin-Autumn-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pinellas|Bellevue|1|2023-09-21|10:44:00 AM|EDT|5.5|||||||Actual||Bellevue Pinellas 1|LW|Pinellas|Bellevue|1|Pin-Bellevue-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pinellas|Bellevue|2|2023-09-21|10:50:00 AM|EDT|6.5|||||||Actual||Bellevue Pinellas 2|LW|Pinellas|Bellevue|2|Pin-Bellevue-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pinellas|Bellevue|3|2023-09-21|10:55:00 AM|EDT|6|||||||Actual||Bellevue Pinellas 3|LW|Pinellas|Bellevue|3|Pin-Bellevue-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pinellas|Bellevue|1|2023-10-19|10:17:00 AM|EDT|5|||||||Actual||Bellevue Pinellas 1|LW|Pinellas|Bellevue|1|Pin-Bellevue-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pinellas|Bellevue|2|2023-10-19|10:23:00 AM|EDT|5.5|||||||Actual||Bellevue Pinellas 2|LW|Pinellas|Bellevue|2|Pin-Bellevue-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pinellas|Bellevue|3|2023-10-19|10:28:00 AM|EDT|4.5||||||Weeds|Actual||Bellevue Pinellas 3|LW|Pinellas|Bellevue|3|Pin-Bellevue-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pinellas|Bellevue|1|2023-11-16|10:17:00 AM|EST|4.5|||||||Actual||Bellevue Pinellas 1|LW|Pinellas|Bellevue|1|Pin-Bellevue-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pinellas|Bellevue|2|2023-11-16|10:22:00 AM|EST|7|||||||Actual||Bellevue Pinellas 2|LW|Pinellas|Bellevue|2|Pin-Bellevue-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pinellas|Bellevue|3|2023-11-16|10:26:00 AM|EST|2|||||||Actual||Bellevue Pinellas 3|LW|Pinellas|Bellevue|3|Pin-Bellevue-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||6.5|ft|FDEP FT1700||||||||Pinellas|Bellevue|1|2023-12-21|11:02:00 AM|EST|4|ft|||||Weeds|Actual||Bellevue Pinellas 1|LW|Pinellas|Bellevue|1|Pin-Bellevue-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||7.8|ft|FDEP FT1700||||||||Pinellas|Bellevue|2|2023-12-21|11:08:00 AM|EST|7.8|ft||||S||Actual||Bellevue Pinellas 2|LW|Pinellas|Bellevue|2|Pin-Bellevue-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||6.5|ft|FDEP FT1700||||||||Pinellas|Bellevue|3|2023-12-21|11:12:00 AM|EST|3.3|ft|||||Weeds|Actual||Bellevue Pinellas 3|LW|Pinellas|Bellevue|3|Pin-Bellevue-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||6|ft|FDEP FT1700||||||||Pinellas|Bellevue|1|2024-01-18|9:33:00 AM|EST|4.3|ft|||||Weeds|Actual||Bellevue Pinellas 1|LW|Pinellas|Bellevue|1|Pin-Bellevue-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||7.3|ft|FDEP FT1700||||||||Pinellas|Bellevue|2|2024-01-18|9:40:00 AM|EST|7.3|ft||||S||Actual||Bellevue Pinellas 2|LW|Pinellas|Bellevue|2|Pin-Bellevue-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||6|ft|FDEP FT1700||||||||Pinellas|Bellevue|3|2024-01-18|9:43:00 AM|EDT|2.5|ft|||||Weeds|Actual||Bellevue Pinellas 3|LW|Pinellas|Bellevue|3|Pin-Bellevue-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pinellas|Chautauqua 2|1|2023-10-22||EDT||ft||||||Actual||Chautauqua 2 Pinellas 1|LW|Pinellas|Chautauqua 2|1|Pin-Chautau2-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pinellas|Chautauqua 2|2|2023-10-22||EDT||ft||||||Actual||Chautauqua 2 Pinellas 2|LW|Pinellas|Chautauqua 2|2|Pin-Chautau2-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pinellas|Chautauqua 2|3|2023-10-22||EDT||ft||||||Actual||Chautauqua 2 Pinellas 3|LW|Pinellas|Chautauqua 2|3|Pin-Chautau2-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pinellas|Crescent|1|2023-10-28|12:45:00 PM|EDT|3.3|ft||||||Actual||Crescent Pinellas 1|LW|Pinellas|Crescent|1|Pin-Crescent-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pinellas|Crescent|2|2023-10-28|12:52:00 PM|EDT|3.3|ft||||||Actual||Crescent Pinellas 2|LW|Pinellas|Crescent|2|Pin-Crescent-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pinellas|Crescent|3|2023-10-28|1:00:00 PM|EDT|3.5|ft||||||Actual||Crescent Pinellas 3|LW|Pinellas|Crescent|3|Pin-Crescent-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pinellas|Crescent|1|2023-11-29|9:11:00 AM|EST|3.5|ft||||||Actual||Crescent Pinellas 1|LW|Pinellas|Crescent|1|Pin-Crescent-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pinellas|Crescent|2|2023-11-29|9:18:00 AM|EST|4.5|ft||||||Actual||Crescent Pinellas 2|LW|Pinellas|Crescent|2|Pin-Crescent-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pinellas|Crescent|3|2023-11-29|9:26:00 AM|EST|2.5|ft||||||Actual||Crescent Pinellas 3|LW|Pinellas|Crescent|3|Pin-Crescent-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||18.3|ft|FDEP FT1700||||||||Pinellas|Crescent|1|2024-01-03|11:41:00 AM|EST|3.3|ft||||||Actual||Crescent Pinellas 1|LW|Pinellas|Crescent|1|Pin-Crescent-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||28|ft|FDEP FT1700||||||||Pinellas|Crescent|2|2024-01-03|12:05:00 PM|EST|3.3|ft||||||Actual||Crescent Pinellas 2|LW|Pinellas|Crescent|2|Pin-Crescent-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||6.5|ft|FDEP FT1700||||||||Pinellas|Crescent|3|2024-01-03|12:16:00 PM|EST|3.3|ft||||||Actual||Crescent Pinellas 3|LW|Pinellas|Crescent|3|Pin-Crescent-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||18|ft|FDEP FT1700||||||||Pinellas|Crescent|1|2024-01-27|1:27:00 PM|EST|4.5|ft||||||Actual||Crescent Pinellas 1|LW|Pinellas|Crescent|1|Pin-Crescent-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||30.5|ft|FDEP FT1700||||||||Pinellas|Crescent|2|2024-01-27|1:35:00 PM|EST|4|ft||||||Actual||Crescent Pinellas 2|LW|Pinellas|Crescent|2|Pin-Crescent-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||8.5|ft|FDEP FT1700||||||||Pinellas|Crescent|3|2024-01-27|1:42:00 PM|EST|3.5|ft||||||Actual||Crescent Pinellas 3|LW|Pinellas|Crescent|3|Pin-Crescent-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||4.5|ft|FDEP FT1700||||||||Pinellas|Hewitt|1|2023-08-28|6:55:00 PM|EDT|4.5|ft||||S||Actual||Hewitt Pinellas 1|LW|Pinellas|Hewitt|1|Pin-Hewitt-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||4.5|ft|FDEP FT1700||||||||Pinellas|Hewitt|2|2023-08-28|6:45:00 PM|EDT|4.5|ft||||S||Actual||Hewitt Pinellas 2|LW|Pinellas|Hewitt|2|Pin-Hewitt-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||5.5|ft|FDEP FT1700||||||||Pinellas|Hewitt|3|2023-08-28|6:35:00 PM|EDT|5.5|ft||||S||Actual||Hewitt Pinellas 3|LW|Pinellas|Hewitt|3|Pin-Hewitt-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||4.5|ft|FDEP FT1700||||||||Pinellas|Hewitt|1|2023-09-27|6:10:00 PM|EDT|4.5|ft||||S||Actual||Hewitt Pinellas 1|LW|Pinellas|Hewitt|1|Pin-Hewitt-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||4.5|ft|FDEP FT1700||||||||Pinellas|Hewitt|2|2023-09-27|6:00:00 PM|EDT|4.5|ft||||S||Actual||Hewitt Pinellas 2|LW|Pinellas|Hewitt|2|Pin-Hewitt-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||5.5|ft|FDEP FT1700||||||||Pinellas|Hewitt|3|2023-09-27|5:50:00 PM|EDT|5.5|ft||||S||Actual||Hewitt Pinellas 3|LW|Pinellas|Hewitt|3|Pin-Hewitt-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||4|ft|FDEP FT1700||||||||Pinellas|Hewitt|1|2023-10-28|5:00:00 PM|EDT|4|ft||||S||Actual||Hewitt Pinellas 1|LW|Pinellas|Hewitt|1|Pin-Hewitt-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||4|ft|FDEP FT1700||||||||Pinellas|Hewitt|2|2023-10-28|4:50:00 PM|EDT|4|ft||||S||Actual||Hewitt Pinellas 2|LW|Pinellas|Hewitt|2|Pin-Hewitt-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||5|ft|FDEP FT1700||||||||Pinellas|Hewitt|3|2023-10-28|4:40:00 PM|EST|5|ft||||S||Actual||Hewitt Pinellas 3|LW|Pinellas|Hewitt|3|Pin-Hewitt-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||4|ft|FDEP FT1700||||||||Pinellas|Hewitt|1|2023-11-30|5:20:00 PM|EST|4|ft||||S||Actual||Hewitt Pinellas 1|LW|Pinellas|Hewitt|1|Pin-Hewitt-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||4|ft|FDEP FT1700||||||||Pinellas|Hewitt|2|2023-11-30|5:30:00 PM|EST|4|ft||||S||Actual||Hewitt Pinellas 2|LW|Pinellas|Hewitt|2|Pin-Hewitt-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||5|ft|FDEP FT1700||||||||Pinellas|Hewitt|3|2023-11-30|5:10:00 PM|EST|5|ft||||S||Actual||Hewitt Pinellas 3|LW|Pinellas|Hewitt|3|Pin-Hewitt-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||4.5|ft|FDEP FT1700||||||||Pinellas|Hewitt|1|2023-12-27|4:15:00 PM|EST|4.5|ft||||S||Actual||Hewitt Pinellas 1|LW|Pinellas|Hewitt|1|Pin-Hewitt-1|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||4.5|ft|FDEP FT1700||||||||Pinellas|Hewitt|2|2023-12-27|4:25:00 PM|EST|4.5|ft||||S||Actual||Hewitt Pinellas 2|LW|Pinellas|Hewitt|2|Pin-Hewitt-2|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||5.5|ft|FDEP FT1700||||||||Pinellas|Hewitt|3|2023-12-27|4:05:00 PM|EST|5.5|ft||||S||Actual||Hewitt Pinellas 3|LW|Pinellas|Hewitt|3|Pin-Hewitt-3|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pinellas|Jungle|5|2023-11-29|11:16:00 AM|EST|2.5|ft||||||Actual||Jungle Pinellas 5|LW|Pinellas|Jungle|5|Pin-Jungle-5|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||||FDEP FT1700||||||||Pinellas|Jungle|7|2023-11-29|11:25:00 AM|EST|2.5|ft||||||Actual||Jungle Pinellas 7|LW|Pinellas|Jungle|7|Pin-Jungle-7|21FLKWAT|Florida Lakewatch
Depth, Secchi Disk Depth|Field|Field Testing-Discrete|Misc Field Device|||4|ft|FDEP FT1700||||||||Pinellas|Jungle|5|2024-01-26|10:30:00 AM|EST|3|ft||||||Actual||Jungle Pinellas 5|LW|Pinellas|Jungle|5|Pin-Jungle-5|21FLKWAT|Florida Lakewatch
