"Preparation_Date","Preparation_Time","Preparation_Time_Zone","Analysis_Date","Analysis_Time","Analysis_Time_Zone","County","Lake","Station","Activity_Start_Date","Tube_Number","Dilution","Abs","Result_Value(PCU)","Result_Comments","QAQC_Qualifier","WIN_Value_Qualifier","Holding_Qualifier","MDL_PQL_Qualifier","Data_Category","Run_ID","Study","Comments","StartDate","PrepDate","AnDate","Org_Result_Value","Sampling_Agency_Name","Project_ID"
"11/14/22",09:34:00,"EST","11/14/22",10:50:00,"EST","Putnam","Ross","1","10/25/22",,,,473,,,"Q",,,,,,,2022-10-25,2022-11-14,2022-11-14,"473","Florida Lakewatch","21FLKWAT"
"11/14/22",09:34:00,"EST","11/14/22",10:50:00,"EST","Putnam","Ross","2","10/25/22",,,,464,,,"Q",,,,,,,2022-10-25,2022-11-14,2022-11-14,"464","Florida Lakewatch","21FLKWAT"
"11/14/22",09:34:00,"EST","11/14/22",10:50:00,"EST","Putnam","Ross","3","10/25/22",,,,473,,,"Q",,,,,,,2022-10-25,2022-11-14,2022-11-14,"473","Florida Lakewatch","21FLKWAT"
"11/14/22",09:34:00,"EST","11/14/22",10:50:00,"EST","Putnam","Rowan","1","10/25/22",,,,183,,,"Q",,,,,,,2022-10-25,2022-11-14,2022-11-14,"183","Florida Lakewatch","21FLKWAT"
"11/14/22",09:34:00,"EST","11/14/22",10:50:00,"EST","Putnam","Rowan","2","10/25/22",,,,183,,,"Q",,,,,,,2022-10-25,2022-11-14,2022-11-14,"183","Florida Lakewatch","21FLKWAT"
"11/14/22",09:34:00,"EST","11/14/22",10:50:00,"EST","Putnam","Rowan","3","10/25/22",,,,184,,,"Q",,,,,,,2022-10-25,2022-11-14,2022-11-14,"184","Florida Lakewatch","21FLKWAT"
"11/14/22",09:34:00,"EST","11/14/22",10:50:00,"EST","Putnam","Suggs","1","10/25/22",,,,255,,,"Q",,,,,,,2022-10-25,2022-11-14,2022-11-14,"255","Florida Lakewatch","21FLKWAT"
"11/14/22",09:34:00,"EST","11/14/22",10:50:00,"EST","Putnam","Suggs","2","10/25/22",,,,264,,,"Q",,,,,,,2022-10-25,2022-11-14,2022-11-14,"264","Florida Lakewatch","21FLKWAT"
"11/14/22",09:34:00,"EST","11/14/22",10:50:00,"EST","Putnam","Suggs","3","10/25/22",,,,273,,,"Q",,,,,,,2022-10-25,2022-11-14,2022-11-14,"273","Florida Lakewatch","21FLKWAT"
"10/4/22",09:30:00,"EDT","10/4/22",11:07:00,"EDT","Seminole","Horseshoe North","1","4/18/22",,,,87,,,"Q",,,,,,,2022-04-18,2022-10-04,2022-10-04,"87","Florida Lakewatch","21FLKWAT"
"10/4/22",09:30:00,"EDT","10/4/22",11:07:00,"EDT","Seminole","Orienta 1","1","7/17/22",,,,18,,,"Q",,,,,,,2022-07-17,2022-10-04,2022-10-04,"18","Florida Lakewatch","21FLKWAT"
"10/4/22",09:30:00,"EDT","10/4/22",11:07:00,"EDT","Seminole","Orienta 2","1","7/17/22",,,,17,,,"Q",,,,,,,2022-07-17,2022-10-04,2022-10-04,"17","Florida Lakewatch","21FLKWAT"
"10/4/22",09:30:00,"EDT","10/4/22",11:07:00,"EDT","Seminole","Orienta East","1","7/17/22",,,,20,,,"Q",,,,,,,2022-07-17,2022-10-04,2022-10-04,"20","Florida Lakewatch","21FLKWAT"
"10/4/22",09:30:00,"EDT","10/4/22",11:07:00,"EDT","Seminole","Orienta North","1","7/17/22",,,,16,,,"Q",,,,,,,2022-07-17,2022-10-04,2022-10-04,"16","Florida Lakewatch","21FLKWAT"
"8/22/22",10:44:00,"EDT","8/22/22",13:16:00,"EDT","Volusia","Green Springs","1","7/8/22",,,,17,,,"Q",,,,,,,2022-07-08,2022-08-22,2022-08-22,"17","Florida Lakewatch","21FLKWAT"
"8/22/22",10:44:00,"EDT","8/22/22",13:16:00,"EDT","Volusia","Green Springs","3","7/8/22",,,,8,,,"Q",,,,,,,2022-07-08,2022-08-22,2022-08-22,"8","Florida Lakewatch","21FLKWAT"
"9/14/22",10:30:00,"EDT","9/14/22",12:34:00,"EDT","Walton","Deer","1","7/20/22",,,,114,,,"Q",,,,,,,2022-07-20,2022-09-14,2022-09-14,"114","CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"6/6/22",10:55:00,"EDT","6/6/22",13:15:00,"EDT","Alachua","Blues Creek-1","1","4/14/22",,,,26,,,"Q",,,,,,,2022-04-14,2022-06-06,2022-06-06,"26","Florida Lakewatch","21FLKWAT"
"6/6/22",10:55:00,"EDT","6/6/22",13:15:00,"EDT","Alachua","Blues Creek-2","1","4/14/22",,,,293,,,"Q",,,,,,,2022-04-14,2022-06-06,2022-06-06,"293","Florida Lakewatch","21FLKWAT"
"6/6/22",10:55:00,"EDT","6/6/22",13:15:00,"EDT","Alachua","Blues Creek-3","1","4/14/22",,,,308,,,"Q",,,,,,,2022-04-14,2022-06-06,2022-06-06,"308","Florida Lakewatch","21FLKWAT"
"6/6/22",10:55:00,"EDT","6/6/22",13:15:00,"EDT","Alachua","Cellon Creek-1","1","4/13/22",,,,145,,,"Q",,,,,,,2022-04-13,2022-06-06,2022-06-06,"145","Florida Lakewatch","21FLKWAT"
"6/6/22",10:55:00,"EDT","6/6/22",13:15:00,"EDT","Alachua","Cellon Creek-2","1","4/13/22",,,,98,,,"Q",,,,,,,2022-04-13,2022-06-06,2022-06-06,"98","Florida Lakewatch","21FLKWAT"
"6/6/22",10:55:00,"EDT","6/6/22",13:15:00,"EDT","Alachua","Cellon Creek-3","1","4/13/22",,,,46,,,"Q",,,,,,,2022-04-13,2022-06-06,2022-06-06,"46","Florida Lakewatch","21FLKWAT"
"6/6/22",10:55:00,"EDT","6/6/22",13:15:00,"EDT","Alachua","Cellon Creek-4","1","4/13/22",,,,77,,,"Q",,,,,,,2022-04-13,2022-06-06,2022-06-06,"77","Florida Lakewatch","21FLKWAT"
"8/1/22",10:41:00,"EDT","8/1/22",13:00:00,"EDT","Alachua","Watermelon Pond","1","4/22/22",,,,21,,,"Q",,,,,,,2022-04-22,2022-08-01,2022-08-01,"21","Florida Lakewatch","21FLKWAT"
"6/6/22",10:55:00,"EDT","6/6/22",13:15:00,"EDT","Alachua","Wauberg","1","4/2/22",,,,43,,,"Q",,,,,,,2022-04-02,2022-06-06,2022-06-06,"43","Florida Lakewatch","21FLKWAT"
"7/1/22",15:00:00,"EDT","7/8/22",09:30:00,"EDT","Bay","Burnt Mill Upper-2","1","4/22/22",,,,69,,,"Q",,,,,,,2022-04-22,2022-07-01,2022-07-08,"69","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"5/23/22",12:00:00,"EDT","5/23/22",13:15:00,"EDT","Charlotte","L-4","2","2/17/22",,,,95,,,"Q",,,,,,,2022-02-17,2022-05-23,2022-05-23,"95","Florida Lakewatch","21FLKWAT"
"7/27/22",07:50:00,"EDT","7/27/22",10:06:00,"EDT","Charlotte","White Marsh Inflow","1","4/24/22",,,,44,,,"Q",,,,,,,2022-04-24,2022-07-27,2022-07-27,"44","Florida Lakewatch","21FLKWAT"
"6/3/22",10:01:00,"EDT","6/3/22",11:14:00,"EDT","Columbia","Rum Island Spring-1","1","10/21/21",,,,3,,,"Q",,,,,,,2021-10-21,2022-06-03,2022-06-03,"3","Florida Lakewatch","21FLKWAT"
"6/3/22",10:01:00,"EDT","6/3/22",11:14:00,"EDT","Gilchrist","Ginnie Spring Run-1","1","10/21/21",,,,1,,,"QU",,,,,,,2021-10-21,2022-06-03,2022-06-03,"1","Florida Lakewatch","21FLKWAT"
"7/28/22",09:12:00,"EDT","7/28/22",10:45:00,"EDT","Gulf","Cattledip","1","1/10/22",,,,23,,,"Q",,,,,,,2022-01-10,2022-07-28,2022-07-28,"23","Florida Lakewatch","21FLKWAT"
"7/28/22",09:12:00,"EDT","7/28/22",10:45:00,"EDT","Gulf","Pond Road","1","1/10/22",,,,39,,,"Q",,,,,,,2022-01-10,2022-07-28,2022-07-28,"39","Florida Lakewatch","21FLKWAT"
"7/5/22",09:28:00,"EDT","7/5/22",12:12:00,"EDT","Highlands","Annie","1","4/13/22",,,,41,,,"Q",,,,,,,2022-04-13,2022-07-05,2022-07-05,"41","Florida Lakewatch","21FLKWAT"
"7/5/22",09:28:00,"EDT","7/5/22",12:12:00,"EDT","Highlands","Apthorpe","1","4/15/22",,,,22,,,"Q",,,,,,,2022-04-15,2022-07-05,2022-07-05,"22","Florida Lakewatch","21FLKWAT"
"7/5/22",09:28:00,"EDT","7/5/22",12:12:00,"EDT","Highlands","Arbuckle Creek-1","1","4/15/22",,,,76,,,"Q",,,,,,,2022-04-15,2022-07-05,2022-07-05,"76","Florida Lakewatch","21FLKWAT"
"5/25/22",09:38:00,"EDT","5/25/22",12:05:00,"EDT","Highlands","Arbuckle Creek-2","1","1/25/22",,,,135,,,"Q",,,,,,,2022-01-25,2022-05-25,2022-05-25,"135","Florida Lakewatch","21FLKWAT"
"7/5/22",09:28:00,"EDT","7/5/22",12:12:00,"EDT","Highlands","Arbuckle Creek-2","1","4/15/22",,,,85,,,"Q",,,,,,,2022-04-15,2022-07-05,2022-07-05,"85","Florida Lakewatch","21FLKWAT"
"5/25/22",09:38:00,"EDT","5/25/22",12:05:00,"EDT","Highlands","Arbuckle Creek-3","1","1/26/22",,,,130,,,"Q",,,,,,,2022-01-26,2022-05-25,2022-05-25,"130","Florida Lakewatch","21FLKWAT"
"7/5/22",09:28:00,"EDT","7/5/22",12:12:00,"EDT","Highlands","Arbuckle Creek-3","1","4/15/22",,,,77,,,"Q",,,,,,,2022-04-15,2022-07-05,2022-07-05,"77","Florida Lakewatch","21FLKWAT"
"5/23/22",12:00:00,"EDT","5/23/22",13:15:00,"EDT","Hillsborough","Cypress Creek-122","1","1/26/22",,,,95,,,"Q",,,,,,,2022-01-26,2022-05-23,2022-05-23,"95","Florida Lakewatch","21FLKWAT"
"5/23/22",12:00:00,"EDT","5/23/22",13:15:00,"EDT","Hillsborough","Cypress Creek-122","2","1/26/22",,,,101,,,"Q",,,,,,,2022-01-26,2022-05-23,2022-05-23,"101","Florida Lakewatch","21FLKWAT"
"7/8/22",10:36:00,"EDT","7/8/22",12:22:00,"EDT","Hillsborough","Cypress Creek-122","1","4/19/22",,,,183,,,"Q",,,,,,,2022-04-19,2022-07-08,2022-07-08,"183","Florida Lakewatch","21FLKWAT"
"7/8/22",10:36:00,"EDT","7/8/22",12:22:00,"EDT","Hillsborough","Cypress Creek-122","2","4/19/22",,,,173,,,"Q",,,,,,,2022-04-19,2022-07-08,2022-07-08,"173","Florida Lakewatch","21FLKWAT"
"7/28/22",09:12:00,"EDT","7/28/22",10:45:00,"EDT","Hillsborough","Hog Island","1","4/23/22",,,,61,,,"Q",,,,,,,2022-04-23,2022-07-28,2022-07-28,"61","Florida Lakewatch","21FLKWAT"
"6/6/22",10:55:00,"EDT","6/6/22",13:15:00,"EDT","Hillsborough","Michaela","1","4/14/22",,,,58,,,"Q",,,,,,,2022-04-14,2022-06-06,2022-06-06,"58","Florida Lakewatch","21FLKWAT"
"5/23/22",12:00:00,"EDT","5/23/22",13:15:00,"EDT","Hillsborough","Rainbow","1","10/21/21",,,,35,,,"Q",,,,,,,2021-10-21,2022-05-23,2022-05-23,"35","Florida Lakewatch","21FLKWAT"
"6/6/22",10:55:00,"EDT","6/6/22",13:15:00,"EDT","Hillsborough","Stearns","1","4/14/02",,,,64,,,"Q",,,,,,,2002-04-14,2022-06-06,2022-06-06,"64","Florida Lakewatch","21FLKWAT"
"7/6/22",09:43:00,"EDT","7/6/22",12:12:00,"EDT","Lake","Woodward","1","4/15/22",,,,19,,,"Q",,,,,,,2022-04-15,2022-07-06,2022-07-06,"19","Florida Lakewatch","21FLKWAT"
"7/1/22",15:00:00,"EDT","7/8/22",09:30:00,"EDT","Okaloosa","CBA Santa Rosa Sound-1","1","4/24/22",,,,9,,,"Q",,,,,,,2022-04-24,2022-07-01,2022-07-08,"9","CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"7/1/22",15:00:00,"EDT","7/8/22",09:30:00,"EDT","Okaloosa","CBA Santa Rosa Sound-2","1","4/24/22",,,,4,,,"Q",,,,,,,2022-04-24,2022-07-01,2022-07-08,"4","CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"7/1/22",15:00:00,"EDT","7/8/22",09:30:00,"EDT","Okaloosa","CBA Santa Rosa Sound-3","1","4/24/22",,,,5,,,"Q",,,,,,,2022-04-24,2022-07-01,2022-07-08,"5","CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"7/12/22",14:00:00,"EDT","7/12/22",15:00:00,"EDT","Orange","Hickorynut","1","4/26/22",,,,25,,,"Q",,,,,,,2022-04-26,2022-07-12,2022-07-12,"25","Florida Lakewatch","21FLKWAT"
"7/12/22",14:00:00,"EDT","7/12/22",15:00:00,"EDT","Orange","Hickorynut South","1","4/26/22",,,,24,,,"Q",,,,,,,2022-04-26,2022-07-12,2022-07-12,"24","Florida Lakewatch","21FLKWAT"
"7/12/22",14:00:00,"EDT","7/12/22",15:00:00,"EDT","Orange","Little Hickorynut","1","4/26/22",,,,27,,,"Q",,,,,,,2022-04-26,2022-07-12,2022-07-12,"27","Florida Lakewatch","21FLKWAT"
"6/6/22",10:55:00,"EDT","6/6/22",13:15:00,"EDT","Orange","Lockhart","1","1/31/22",,,,15,,,"Q",,,,,,,2022-01-31,2022-06-06,2022-06-06,"15","Florida Lakewatch","21FLKWAT"
"7/7/22",09:33:00,"EDT","7/7/22",12:07:00,"EDT","Polk","Fauna","1","4/13/22",,,,22,,,"Q",,,,,,,2022-04-13,2022-07-07,2022-07-07,"22","Florida Lakewatch","21FLKWAT"
"7/5/22",09:28:00,"EDT","7/5/22",12:12:00,"EDT","Putnam","Rowan","1","5/26/22",,,,214,,,"Q",,,,,,,2022-05-26,2022-07-05,2022-07-05,"214","Florida Lakewatch","21FLKWAT"
"7/5/22",09:28:00,"EDT","7/5/22",12:12:00,"EDT","Putnam","Rowan","2","5/26/22",,,,212,,,"Q",,,,,,,2022-05-26,2022-07-05,2022-07-05,"212","Florida Lakewatch","21FLKWAT"
"7/5/22",09:28:00,"EDT","7/5/22",12:12:00,"EDT","Putnam","Rowan","3","5/26/22",,,,215,,,"Q",,,,,,,2022-05-26,2022-07-05,2022-07-05,"215","Florida Lakewatch","21FLKWAT"
"7/5/22",09:28:00,"EDT","7/5/22",12:12:00,"EDT","Putnam","Suggs","1","5/26/22",,,,337,,,"Q",,,,,,,2022-05-26,2022-07-05,2022-07-05,"337","Florida Lakewatch","21FLKWAT"
"7/5/22",09:28:00,"EDT","7/5/22",12:12:00,"EDT","Putnam","Suggs","2","5/26/22",,,,337,,,"Q",,,,,,,2022-05-26,2022-07-05,2022-07-05,"337","Florida Lakewatch","21FLKWAT"
"7/5/22",09:28:00,"EDT","7/5/22",12:12:00,"EDT","Putnam","Suggs","3","5/26/22",,,,340,,,"Q",,,,,,,2022-05-26,2022-07-05,2022-07-05,"340","Florida Lakewatch","21FLKWAT"
"7/27/22",07:50:00,"EDT","7/27/22",10:06:00,"EDT","Putnam","Suggs","3","6/29/22",,,,295,,,"Q",,,,,,,2022-06-29,2022-07-27,2022-07-27,"295","Florida Lakewatch","21FLKWAT"
"5/25/22",09:38:00,"EDT","5/25/22",12:05:00,"EDT","Sarasota","Upper Myakka","1","1/24/22",,,,65,,,"Q",,,,,,,2022-01-24,2022-05-25,2022-05-25,"65","Florida Lakewatch","21FLKWAT"
"5/9/22",12:00:00,"EDT","5/9/22",13:30:00,"EDT","Seminole","Pearl 2","1","1/28/22",,,,15,,,"Q",,,,,,,2022-01-28,2022-05-09,2022-05-09,"15","Florida Lakewatch","21FLKWAT"
"5/9/22",12:00:00,"EDT","5/9/22",13:30:00,"EDT","Seminole","Rock","1","1/3/22",,,,27,,,"Q",,,,,,,2022-01-03,2022-05-09,2022-05-09,"27","Florida Lakewatch","21FLKWAT"
"5/25/22",09:38:00,"EDT","5/25/22",12:05:00,"EDT","Walton","Allen","1","1/17/22",,,,198,,,"Q",,,,,,,2022-01-17,2022-05-25,2022-05-25,"198","CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"5/25/22",09:38:00,"EDT","5/25/22",12:05:00,"EDT","Walton","Big Red Fish","1","1/24/22",,,,58,,,"Q",,,,,,,2022-01-24,2022-05-25,2022-05-25,"58","CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"2/21/22",10:47:00,"EST","2/21/22",12:49:00,"EST","Bay","St. Andrew Bay-1","1","10/26/21",,,,67,,,"Q",,,,,,,2021-10-26,2022-02-21,2022-02-21,"67","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"2/21/22",10:47:00,"EST","2/21/22",12:49:00,"EST","Bay","St. Andrew Bay-2","1","10/26/21",,,,59,,,"Q",,,,,,,2021-10-26,2022-02-21,2022-02-21,"59","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"2/21/22",10:47:00,"EST","2/21/22",12:49:00,"EST","Bay","St. Andrew Bay-3","1","10/26/21",,,,74,,,"Q",,,,,,,2021-10-26,2022-02-21,2022-02-21,"74","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"2/21/22",10:47:00,"EST","2/21/22",12:49:00,"EST","Bay","St. Andrew Bay-6","1","10/26/21",,,,45,,,"Q",,,,,,,2021-10-26,2022-02-21,2022-02-21,"45","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"2/21/22",10:47:00,"EST","2/21/22",12:49:00,"EST","Bay","St. Andrew Bay-7","1","10/26/21",,,,44,,,"Q",,,,,,,2021-10-26,2022-02-21,2022-02-21,"44","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"2/21/22",10:47:00,"EST","2/21/22",12:49:00,"EST","Bay","St. Andrew Bay-12","1","10/26/21",,,,52,,,"Q",,,,,,,2021-10-26,2022-02-21,2022-02-21,"52","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"2/21/22",10:47:00,"EST","2/21/22",12:49:00,"EST","Bay","West Bay-12","1","10/8/21",,,,74,,,"Q",,,,,,,2021-10-08,2022-02-21,2022-02-21,"74","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"2/22/22",11:38:00,"EST","2/22/22",13:27:00,"EST","Collier","Harveys","1","10/24/21",,,,56,,,"Q",,,,,,,2021-10-24,2022-02-22,2022-02-22,"56","Florida Lakewatch","21FLKWAT"
"2/22/22",11:38:00,"EST","2/22/22",13:27:00,"EST","Volusia","North Talmadge","1","10/19/21",,,,143,,,"Q",,,,,,,2021-10-19,2022-02-22,2022-02-22,"143","Florida Lakewatch","21FLKWAT"
"2/23/22",13:00:00,"EST","2/23/22",14:45:00,"EST","Monroe","Stock Island-1","1","10/13/21",,,,9,,,"Q",,,,,,,2021-10-13,2022-02-23,2022-02-23,"9","Florida Lakewatch","21FLKWAT"
"2/23/22",13:00:00,"EST","2/23/22",14:45:00,"EST","Monroe","Stock Island-2","1","10/13/21",,,,4,,,"Q",,,,,,,2021-10-13,2022-02-23,2022-02-23,"4","Florida Lakewatch","21FLKWAT"
"2/23/22",13:00:00,"EST","2/23/22",14:45:00,"EST","Monroe","Stock Island-3","1","10/13/21",,,,3,,,"Q",,,,,,,2021-10-13,2022-02-23,2022-02-23,"3","Florida Lakewatch","21FLKWAT"
"2/23/22",13:00:00,"EST","2/23/22",14:45:00,"EST","Monroe","Stock Island-4","1","10/13/21",,,,3,,,"Q",,,,,,,2021-10-13,2022-02-23,2022-02-23,"3","Florida Lakewatch","21FLKWAT"
"2/23/22",13:00:00,"EST","2/23/22",14:45:00,"EST","Osceola","Alligator","1","10/14/21",,,,59,,,"Q",,,,,,,2021-10-14,2022-02-23,2022-02-23,"59","Florida Lakewatch","21FLKWAT"
"3/2/22",13:30:00,"EST","3/2/22",14:45:00,"EST","Hillsborough","Cypress Creek-122","1","10/28/21",,,,172,,,"Q",,,,,,,2021-10-28,2022-03-02,2022-03-02,"172","Florida Lakewatch","21FLKWAT"
"3/2/22",13:30:00,"EST","3/2/22",14:45:00,"EST","Hillsborough","Cypress Creek-122","2","10/28/21",,,,164,,,"Q",,,,,,,2021-10-28,2022-03-02,2022-03-02,"164","Florida Lakewatch","21FLKWAT"
"3/2/22",13:30:00,"EST","3/2/22",14:45:00,"EST","Lake","Fish","1","10/8/21",,,,38,,,"Q",,,,,,,2021-10-08,2022-03-02,2022-03-02,"38","Florida Lakewatch","21FLKWAT"
"3/21/22",11:34:00,"EDT","3/21/22",13:51:00,"EDT","Okaloosa","CBA Ft. Walton Beach-4","1","10/21/21",,,,18,,,"Q",,,,,,,2021-10-21,2022-03-21,2022-03-21,"18","CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"3/21/22",11:34:00,"EDT","3/21/22",13:51:00,"EDT","Okaloosa","CBA Ft. Walton Beach-5","1","10/21/21",,,,18,,,"Q",,,,,,,2021-10-21,2022-03-21,2022-03-21,"18","CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"3/21/22",11:34:00,"EDT","3/21/22",13:51:00,"EDT","Okaloosa","CBA Ft. Walton Beach-6","1","10/21/21",,,,21,,,"Q",,,,,,,2021-10-21,2022-03-21,2022-03-21,"21","CHOCTAWHATCHEE BASIN ALLIANCE","BAYRALLY"
"3/22/22",11:32:00,"EDT","3/22/22",14:06:00,"EDT","Bradford","Rowell","3","1/15/22",,,,60,,,"Q",,,,,,,2022-01-15,2022-03-22,2022-03-22,"60","Florida Lakewatch","21FLKWAT"
"4/12/22",09:44:00,"EDT","4/12/22",11:36:00,"EDT","Orange","Hickorynut","1","1/25/22",,,,29,,,"Q",,,,,,,2022-01-25,2022-04-12,2022-04-12,"29","Florida Lakewatch","21FLKWAT"
"4/12/22",09:44:00,"EDT","4/12/22",11:36:00,"EDT","Orange","Hickorynut South","1","1/25/22",,,,23,,,"Q",,,,,,,2022-01-25,2022-04-12,2022-04-12,"23","Florida Lakewatch","21FLKWAT"
"4/12/22",09:44:00,"EDT","4/12/22",11:36:00,"EDT","Orange","Little Hickorynut","1","1/25/22",,,,34,,,"Q",,,,,,,2022-01-25,2022-04-12,2022-04-12,"34","Florida Lakewatch","21FLKWAT"
"8/16/23",13:30:00,"EDT","8/17/23",10:00:00,"EDT","Charlotte","White Marsh Inflow","1","4/21/23",,,,42,,,"Q",,,,,,,2023-04-21,2023-08-16,2023-08-17,"42","Florida Lakewatch","21FLKWAT"
"8/16/23",13:30:00,"EDT","8/17/23",10:00:00,"EDT","Collier","Islandwalk","1","4/7/23",,,,21,,,"Q",,,,,,,2023-04-07,2023-08-16,2023-08-17,"21","Florida Lakewatch","21FLKWAT"
"10/25/23",10:00:00,"EDT","10/25/23",12:21:00,"EDT","Columbia","Lower Ichetucknee River-1","1","10/19/22",,,,1,,,"QU",,,,,,,2022-10-19,2023-10-25,2023-10-25,"1","Florida Lakewatch","21FLKWAT"
"10/25/23",10:00:00,"EDT","10/25/23",12:21:00,"EDT","Columbia","Lower Ichetucknee River-1","1","4/12/23",,,,1,,,"QU",,,,,,,2023-04-12,2023-10-25,2023-10-25,"1","Florida Lakewatch","21FLKWAT"
"10/25/23",10:00:00,"EDT","10/25/23",12:21:00,"EDT","Columbia","Lower Ichetucknee River-1","1","7/6/23",,,,1,,,"QU",,,,,,,2023-07-06,2023-10-25,2023-10-25,"1","Florida Lakewatch","21FLKWAT"
"10/25/23",10:00:00,"EDT","10/25/23",12:21:00,"EDT","Columbia","Lower Ichetucknee River-2","1","10/19/22",,,,1,,,"QU",,,,,,,2022-10-19,2023-10-25,2023-10-25,"1","Florida Lakewatch","21FLKWAT"
"10/25/23",10:00:00,"EDT","10/25/23",12:21:00,"EDT","Columbia","Lower Ichetucknee River-2","1","4/12/23",,,,5,,,"Q",,,,,,,2023-04-12,2023-10-25,2023-10-25,"5","Florida Lakewatch","21FLKWAT"
"10/25/23",10:00:00,"EDT","10/25/23",12:21:00,"EDT","Columbia","Lower Ichetucknee River-2","1","7/6/23",,,,2,,,"Q",,,,,,,2023-07-06,2023-10-25,2023-10-25,"2","Florida Lakewatch","21FLKWAT"
"10/25/23",10:00:00,"EDT","10/25/23",12:21:00,"EDT","Columbia","Lower Ichetucknee River-3","1","10/19/22",,,,1,,,"QU",,,,,,,2022-10-19,2023-10-25,2023-10-25,"1","Florida Lakewatch","21FLKWAT"
"10/25/23",10:00:00,"EDT","10/25/23",12:21:00,"EDT","Columbia","Lower Ichetucknee River-3","1","4/12/23",,,,2,,,"Q",,,,,,,2023-04-12,2023-10-25,2023-10-25,"2","Florida Lakewatch","21FLKWAT"
"10/25/23",10:00:00,"EDT","10/25/23",12:21:00,"EDT","Columbia","Lower Ichetucknee River-3","1","7/6/23",,,,5,,,"Q",,,,,,,2023-07-06,2023-10-25,2023-10-25,"5","Florida Lakewatch","21FLKWAT"
"9/20/23",10:09:00,"EDT","9/20/23",11:24:00,"EDT","Hillsborough","Cypress Creek-122","1","7/24/23",,,,116,,,"Q",,,,,,,2023-07-24,2023-09-20,2023-09-20,"116","Florida Lakewatch","21FLKWAT"
"9/20/23",10:09:00,"EDT","9/20/23",11:24:00,"EDT","Hillsborough","Cypress Creek-122","2","7/24/23",,,,111,,,"Q",,,,,,,2023-07-24,2023-09-20,2023-09-20,"111","Florida Lakewatch","21FLKWAT"
"8/31/23",09:45:00,"EDT","8/31/23",12:00:00,"EDT","Pinellas","Crescent","1","7/29/23",,,,18,,,"Q",,,,,,,2023-07-29,2023-08-31,2023-08-31,"18","Florida Lakewatch","21FLKWAT"
"10/25/23",10:00:00,"EDT","10/25/23",12:21:00,"EDT","Putnam","Annie","1","7/16/23",,,,11,,,"Q",,,,,,,2023-07-16,2023-10-25,2023-10-25,"11","Florida Lakewatch","21FLKWAT"
"10/24/23",09:31:00,"EDT","10/24/23",09:31:00,"EDT","Sarasota","Uplands","1","7/30/23",,,,144,,,"Q",,,,,,,2023-07-30,2023-10-24,2023-10-24,"144","Florida Lakewatch","21FLKWAT"
"8/1/23",14:30:00,"EDT","8/2/23",09:45:00,"EDT","Seminole","Horseshoe North","1","4/5/23",,,,167,,,"Q",,,,,,,2023-04-05,2023-08-01,2023-08-02,"167","Florida Lakewatch","21FLKWAT"
"10/31/23",09:26:00,"EDT","10/31/23",10:59:00,"EDT","Seminole","Mary","1","7/15/23",,,,32,,,"Q",,,,,,,2023-07-15,2023-10-31,2023-10-31,"32","Florida Lakewatch","21FLKWAT"
"4/4/24",10:18:00,"EDT","4/4/24",12:42:00,"EDT","Alachua","Elizabeth","1","1/28/24","EST",,,121,,,"Q",,,,,,,2024-01-28,2024-04-04,2024-04-04,"121","Florida Lakewatch","21FLKWAT"
"7/10/24",10:33:00,"EDT","7/10/24",12:46:00,"EDT","Bay","East Bay-4","1","4/25/24","CST",,,50,,,"Q",,,,,,,2024-04-25,2024-07-10,2024-07-10,"50","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"7/10/24",10:33:00,"EDT","7/10/24",12:46:00,"EDT","Bay","East Bay-5","1","4/25/24","CST",,,44,,,"Q",,,,,,,2024-04-25,2024-07-10,2024-07-10,"44","ST. ANDREW BAY RESOURCE MANAGEMENT ASSOCIATION INC.","21FLKWAT"
"4/19/24",09:46:00,"EDT","4/19/24",11:46:00,"EDT","Charlotte","White Marsh Inflow","1","1/30/24","EST",,,42,,,"Q",,,,,,,2024-01-30,2024-04-19,2024-04-19,"42","Florida Lakewatch","21FLKWAT"
