Total_Depth,Total_Depth_Unit,County,Lake,Station,Activity_Start_Date,Activity_Start_Time,Activity_Time_Zone,Org_Result_Value,Org_Result_Unit,Result_Comments,WIN_Value_Qualifier,Data_Category,Run_ID,Study,Comments
13,ft,Polk,Crooked-Alligator Cove,1,08/25/2025,09:15:00 AM,EST,8.5,ft,,,Sample,SECCHI11182025,,
19,ft,Polk,Crooked,1,09/22/2025,11:05:00 AM,EST,8,ft,,,Sample,SECCHI11182025,,
28,ft,Polk,Crooked,2,09/22/2025,09:06:00 AM,EST,7.5,ft,,,Sample,SECCHI11182025,,
29,ft,Polk,Crooked,3,09/22/2025,09:13:00 AM,EST,8,ft,,,Sample,SECCHI11182025,,
10,ft,Polk,Crooked,4,09/22/2025,09:32:00 AM,EST,7.5,ft,,,Sample,SECCHI11182025,,
11.5,ft,Polk,Crooked,5,09/22/2025,10:32:59 AM,EST,5.5,ft,,,Sample,SECCHI11182025,,
21,ft,Polk,Crooked-Seminole Rd. drain,1,09/22/2025,08:46:00 AM,EST,7.5,ft,,,Sample,SECCHI11182025,,
20,ft,Polk,Crooked-Babson Park,1,09/22/2025,08:54:00 AM,EST,8,ft,,,Sample,SECCHI11182025,,
12,ft,Polk,Crooked-Alligator Cove,1,09/22/2025,09:24:00 AM,EST,7.5,ft,,,Sample,SECCHI11182025,,
19,ft,Polk,Crooked,1,10/23/2025,10:28:00 AM,EST,8,ft,,,Sample,SECCHI11182025,,
20,ft,Polk,Crooked,2,10/23/2025,09:32:00 AM,EST,7,ft,,,Sample,SECCHI11182025,,
20,ft,Polk,Crooked,3,10/23/2025,09:44:00 AM,EST,7.5,ft,,,Sample,SECCHI11182025,,
10,ft,Polk,Crooked,4,10/23/2025,09:57:00 AM,EST,8.5,ft,,,Sample,SECCHI11182025,,
12,ft,Polk,Crooked,5,10/23/2025,10:10:00 AM,EST,7,ft,,,Sample,SECCHI11182025,,
12,ft,Polk,Crooked-Seminole Rd. drain,1,10/23/2025,09:13:00 AM,EST,7.5,ft,,,Sample,SECCHI11182025,,
22,ft,Polk,Crooked-Babson Park,1,10/23/2025,09:20:00 AM,EST,7.5,ft,,,Sample,SECCHI11182025,,
12,ft,Polk,Crooked-Alligator Cove,1,10/23/2025,09:41:59 AM,EST,8,ft,,,Sample,SECCHI11182025,,
,ft,,,CCV2,,,,,ft,,,Sample,SECCHI11182025,,
,ft,,,MBLK1,,,,,ft,,,QAQC,SECCHI11202025,,
17.8,ft,Alachua,Little Santa Fe,1,11/12/2025,02:29:00 PM,EST,8,ft,,,Sample,SECCHI11202025,,
18.3,ft,Alachua,Little Santa Fe,2,11/12/2025,02:35:59 PM,EST,8,ft,,,Sample,SECCHI11202025,,
14.8,ft,Alachua,Little Santa Fe,3,11/12/2025,02:42:00 PM,EST,8,ft,,,Sample,SECCHI11202025,,
7.8,ft,Alachua,Melrose Bay,1,11/12/2025,01:21:00 PM,EST,7.8,ft,,S,Sample,SECCHI11202025,,
16.8,ft,Alachua,Melrose Bay,2,11/12/2025,01:03:59 PM,EST,8,ft,,,Sample,SECCHI11202025,,
20.8,ft,Alachua,Melrose Bay,3,11/12/2025,01:11:00 PM,EST,8,ft,,,Sample,SECCHI11202025,,
21.8,ft,Alachua,Santa Fe,1,11/12/2025,02:20:00 PM,EST,9,ft,,,Sample,SECCHI11202025,,
24.3,ft,Alachua,Santa Fe,2,11/12/2025,02:09:00 PM,EST,9,ft,,,Sample,SECCHI11202025,,
18.3,ft,Alachua,Santa Fe,3,11/12/2025,02:03:00 PM,EST,9,ft,,,Sample,SECCHI11202025,,
6,ft,Alachua,Santa Fe-canal mouth,1,11/12/2025,01:29:00 PM,EST,6,ft,,S,Sample,SECCHI11202025,,
5,ft,Alachua,Santa Fe-barricade,1,11/12/2025,01:35:00 PM,EST,4.5,ft,Weeds,,Sample,SECCHI11202025,,
7,ft,Alachua,Santa Fe-Painter Canal,1,11/12/2025,01:40:00 PM,EST,4.5,ft,Weeds,,Sample,SECCHI11202025,,
5,ft,Alachua,Santa Fe-Blue Bayou,1,11/12/2025,01:54:00 PM,EST,5,ft,,S,Sample,SECCHI11202025,,
12,ft,Alachua,Wauberg,1,11/15/2025,12:09:00 PM,EST,2.5,ft,,,Sample,SECCHI11202025,,
13,ft,Alachua,Wauberg,2,11/15/2025,12:14:00 PM,EST,2.5,ft,,,Sample,SECCHI11202025,,
13.3,ft,Alachua,Wauberg,3,11/15/2025,12:18:59 PM,EST,2.5,ft,,,Sample,SECCHI11202025,,
8,ft,Hernando,Arepika Channel-1,1,07/23/2025,08:11:00 AM,EST,8,ft,,S,Sample,SECCHI11202025,,
9.8,ft,Hernando,Cutter Rock-1,1,07/23/2025,08:33:00 AM,EST,9.8,ft,,S,Sample,SECCHI11202025,,
8.5,ft,Hernando,North Rack-1,1,07/23/2025,08:46:00 AM,EST,8.5,ft,,S,Sample,SECCHI11202025,,
8,ft,Hernando,Chassahowitzka Channel-1,1,07/23/2025,09:08:00 AM,EST,8,ft,,S,Sample,SECCHI11202025,,
,ft,,,CCV1,,,,,ft,,,QAQC,SECCHI11202025,,
,ft,,,MBLK2,,,,,ft,,,QAQC,SECCHI11202025,,
7.8,ft,Hernando,Pine Island-1,1,07/23/2025,09:27:59 AM,EST,7.8,ft,,S,Sample,SECCHI11202025,,
7.5,ft,Hernando,Arepika Channel-1,1,08/27/2025,08:13:00 AM,EST,7.5,ft,,S,Sample,SECCHI11202025,,
8.3,ft,Hernando,Cutter Rock-1,1,08/27/2025,08:37:00 AM,EST,8.3,ft,,S,Sample,SECCHI11202025,,
7.5,ft,Hernando,North Rack-1,1,08/27/2025,08:59:00 AM,EST,7.5,ft,,S,Sample,SECCHI11202025,,
6.5,ft,Hernando,Chassahowitzka Channel-1,1,08/27/2025,09:22:00 AM,EST,6.5,ft,,S,Sample,SECCHI11202025,,
5.5,ft,Hernando,Pine Island-1,1,08/27/2025,09:47:00 AM,EST,5.5,ft,,S,Sample,SECCHI11202025,,
5.5,ft,Hernando,Hernando Beach Waters-1,1,08/27/2025,10:00:00 AM,EST,5.5,ft,,S,Sample,SECCHI11202025,,
6.5,ft,Hernando,Arepika Channel-1,1,09/23/2025,08:08:00 AM,EST,6.5,ft,,S,Sample,SECCHI11202025,,
7.5,ft,Hernando,Cutter Rock-1,1,09/23/2025,08:23:00 AM,EST,7.5,ft,,S,Sample,SECCHI11202025,,
7,ft,Hernando,North Rack-1,1,09/23/2025,08:41:00 AM,EST,7,ft,,S,Sample,SECCHI11202025,,
6,ft,Hernando,Chassahowitzka Channel-1,1,09/23/2025,09:07:00 AM,EST,6,ft,,S,Sample,SECCHI11202025,,
4.8,ft,Hernando,Pine Island-1,1,09/23/2025,09:39:59 AM,EST,4.8,ft,,S,Sample,SECCHI11202025,,
4.8,ft,Hernando,Hernando Beach Waters-1,1,09/23/2025,09:56:00 AM,EST,4.8,ft,,S,Sample,SECCHI11202025,,
21,ft,Highlands,Viola,1,08/10/2025,07:59:59 AM,EST,13,ft,,,Sample,SECCHI11202025,,
33,ft,Highlands,Viola,2,08/10/2025,08:12:00 AM,EST,15,ft,,,Sample,SECCHI11202025,,
32,ft,Highlands,Viola,3,08/10/2025,08:30:00 AM,EST,12,ft,,,Sample,SECCHI11202025,,
14.5,ft,Lake,Winona,1,08/25/2025,09:09:00 AM,EST,2.3,ft,,,Sample,SECCHI11202025,,
16,ft,Lake,Winona,2,08/25/2025,09:13:00 AM,EST,3,ft,,,Sample,SECCHI11202025,,
12,ft,Lake,Winona,3,08/25/2025,09:15:00 AM,EST,3,ft,,,Sample,SECCHI11202025,,
15,ft,Levy,Cedar Key-1,1,08/31/2025,11:13:00 AM,EST,4,ft,,,Sample,SECCHI11202025,,
,ft,,,CCV2,,,,,ft,,,QAQC,SECCHI11202025,,
,ft,,,MBLK3,,,,,ft,,,QAQC,SECCHI11202025,,
8,ft,Levy,Cedar Key-2,1,08/31/2025,11:05:00 AM,EST,2.5,ft,,,Sample,SECCHI11202025,,
11,ft,Levy,Cedar Key-4,1,08/31/2025,10:47:00 AM,EST,3,ft,,,Sample,SECCHI11202025,,
16,ft,Levy,Cedar Key-1,1,09/28/2025,04:23:00 PM,EST,4,ft,,,Sample,SECCHI11202025,,
6.5,ft,Levy,Cedar Key-2,1,09/28/2025,04:37:00 PM,EST,3.5,ft,,,Sample,SECCHI11202025,,
8,ft,Levy,Cedar Key-4,1,09/28/2025,04:04:59 PM,EST,2.5,ft,,,Sample,SECCHI11202025,,
18,ft,Putnam,Blue,1,10/05/2025,10:43:00 AM,EST,4.3,ft,,,Sample,SECCHI11202025,,
18,ft,Putnam,Blue,2,10/05/2025,11:22:00 AM,EST,3.8,ft,,,Sample,SECCHI11202025,,
18.5,ft,Putnam,Blue,3,10/05/2025,11:29:00 AM,EST,3.8,ft,,,Sample,SECCHI11202025,,
6.8,ft,Putnam,Fanny,1,07/26/2025,11:30:00 AM,EST,6.8,ft,,S,Sample,SECCHI11202025,,
10.5,ft,Putnam,Fanny,2,07/26/2025,11:35:59 AM,EST,10,ft,,,Sample,SECCHI11202025,,
14.3,ft,Putnam,Fanny,3,07/26/2025,11:47:59 AM,EST,13.5,ft,,,Sample,SECCHI11202025,,
6,ft,Putnam,Fanny,1,10/11/2025,10:59:59 AM,EST,6,ft,,S,Sample,SECCHI11202025,,
9.8,ft,Putnam,Fanny,2,10/11/2025,11:09:59 AM,EST,8.5,ft,,,Sample,SECCHI11202025,,
13.5,ft,Putnam,Fanny,3,10/11/2025,11:21:00 AM,EST,10.3,ft,,,Sample,SECCHI11202025,,
11.3,ft,Putnam,Redwater,1,06/29/2025,10:43:00 AM,EST,2.3,ft,,,Sample,SECCHI11202025,,
11,ft,Putnam,Redwater,2,06/29/2025,10:52:00 AM,EST,2.5,ft,,,Sample,SECCHI11202025,,
8,ft,Putnam,Redwater,3,06/29/2025,10:59:59 AM,EST,2,ft,,,Sample,SECCHI11202025,,
,ft,,,CCV3,,,,,ft,,,Sample,SECCHI11202025,,
,ft,,,CCV3,,,,,ft,,,QAQC,SECCHI11202025,,
,ft,,,MBLK4,,,,,ft,,,QAQC,SECCHI11202025,,
,ft,,,CCV4,,,,,ft,,,Sample,SECCHI11202025,,
,ft,,,CCV4,,,,,ft,,,QAQC,SECCHI11202025,,
,ft,,,MBLK5,,,,,ft,,,QAQC,SECCHI11202025,,
,ft,,,CCV5,,,,,ft,,,Sample,SECCHI11202025,,
,ft,,,MBLK1,,,,,ft,,,QAQC,SECCHI11242025,,
1.2,m,Pasco,PAS-ARI,1,11/06/2025,11:37:00 AM,EST,1.2,m,,S,Sample,SECCHI11242025,,
1.7,m,Pasco,PAS-ARI,2,11/06/2025,12:04:00 PM,EST,1.7,m,,S,Sample,SECCHI11242025,,
1.8,m,Pasco,PAS-ARI,3,11/06/2025,11:50:00 AM,EST,1.8,m,,S,Sample,SECCHI11242025,,
1.7,m,Pasco,PAS-ARI,4,11/06/2025,10:43:00 AM,EST,1.7,m,,S,Sample,SECCHI11242025,,
1,m,Pasco,PAS-ARI,5,11/06/2025,12:14:59 PM,EST,1,m,,S,Sample,SECCHI11242025,,
1.8,m,Pasco,PAS-ARI,6,11/06/2025,10:32:00 AM,EST,1.8,m,,S,Sample,SECCHI11242025,,
1.3,m,Pasco,PAS-ARI,7,11/06/2025,12:26:00 PM,EST,1.3,m,,S,Sample,SECCHI11242025,,
1.2,m,Pasco,PAS-ARI,8,11/06/2025,11:24:00 AM,EST,1.2,m,,S,Sample,SECCHI11242025,,
1.8,m,Pasco,PAS-ARI,9,11/06/2025,11:09:00 AM,EST,1.8,m,,S,Sample,SECCHI11242025,,
2.4,m,Pasco,PAS-ARI,10,11/06/2025,10:57:00 AM,EST,2.4,m,,S,Sample,SECCHI11242025,,
2.4,m,Pasco,PAS-HUD,1,11/06/2025,10:20:00 AM,EST,2.4,m,,S,Sample,SECCHI11242025,,
1.7,m,Pasco,PAS-HUD,2,11/06/2025,12:39:00 PM,EST,1.7,m,,S,Sample,SECCHI11242025,,
2.8,m,Pasco,PAS-HUD,3,11/06/2025,10:05:59 AM,EST,2.8,m,,S,Sample,SECCHI11242025,,
1.7,m,Pasco,PAS-HUD,4,11/06/2025,09:05:00 AM,EST,1.7,m,,S,Sample,SECCHI11242025,,
0.5,m,Pasco,PAS-HUD,5,11/06/2025,08:49:00 AM,EST,0.5,m,,S,Sample,SECCHI11242025,,
2.3,m,Pasco,PAS-HUD,6,11/06/2025,09:55:00 AM,EST,2.3,m,,S,Sample,SECCHI11242025,,
1.6,m,Pasco,PAS-HUD,7,11/06/2025,12:56:00 PM,EST,1.6,m,,S,Sample,SECCHI11242025,,
2.4,m,Pasco,PAS-HUD,8,11/06/2025,09:41:59 AM,EST,2.4,m,,S,Sample,SECCHI11242025,,
1.1,m,Pasco,PAS-HUD,9,11/06/2025,09:18:00 AM,EST,1.1,m,,S,Sample,SECCHI11242025,,
1.7,m,Pasco,PAS-HUD,10,11/06/2025,09:31:00 AM,EST,1.7,m,,S,Sample,SECCHI11242025,,
,m,,,CCV1,,,,,m,,,QAQC,SECCHI11242025,,
,m,,,MBLK2,,,,,m,,,QAQC,SECCHI11242025,,
0.4,m,Pasco,PAS-PIT,1,11/05/2025,09:07:00 AM,EST,0.4,m,,S,Sample,SECCHI11242025,,
2.3,m,Pasco,PAS-PIT,2,11/05/2025,09:41:00 AM,EST,1.9,m,,,Sample,SECCHI11242025,,
1.6,m,Pasco,PAS-PIT,3,11/05/2025,01:18:00 PM,EST,1.6,m,,S,Sample,SECCHI11242025,,
1.9,m,Pasco,PAS-PIT,4,11/05/2025,10:30:00 AM,EST,1.9,m,,S,Sample,SECCHI11242025,,
2.1,m,Pasco,PAS-PIT,5,11/05/2025,10:39:00 AM,EST,2.1,m,,S,Sample,SECCHI11242025,,
2.2,m,Pasco,PAS-PIT,6,11/05/2025,10:19:00 AM,EST,2.2,m,,S,Sample,SECCHI11242025,,
1.2,m,Pasco,PAS-PIT,7,11/05/2025,10:07:00 AM,EST,1.2,m,,S,Sample,SECCHI11242025,,
1.9,m,Pasco,PAS-PIT,8,11/05/2025,01:05:59 PM,EST,1.9,m,,S,Sample,SECCHI11242025,,
1.3,m,Pasco,PAS-PIT,9,11/05/2025,12:56:00 PM,EST,1.3,m,,S,Sample,SECCHI11242025,,
2.8,m,Pasco,PAS-PIT,10,11/05/2025,10:49:00 AM,EST,2.8,m,,S,Sample,SECCHI11242025,,
,m,,,CCV2,,,,,m,,,Sample,SECCHI11242025,,
,m,,,CCV2,,,,,m,,,QAQC,SECCHI11242025,,
,m,,,MBLK3,,,,,m,,,QAQC,SECCHI11242025,,
,m,,,CCV3,,,,,m,,,QAQC,SECCHI11242025,,
,m,,,MBLK4,,,,,m,,,QAQC,SECCHI11242025,,
,m,,,CCV4,,,,,m,,,Sample,SECCHI11242025,,
,m,,,CCV4,,,,,m,,,QAQC,SECCHI11242025,,
,m,,,MBLK5,,,,,m,,,QAQC,SECCHI11242025,,
,m,,,CCV5,,,,,m,,,Sample,SECCHI11242025,,
3.8,m,Citrus,CIT-CRY,1,11/17/2025,10:36:00 AM,EST,2,m,,,Sample,SECCHI11242025,,
1.9,m,Citrus,CIT-CRY,2,11/17/2025,10:23:00 AM,EST,1.5,m,,,Sample,SECCHI11242025,,
1.1,m,Citrus,CIT-CRY,3,11/17/2025,10:07:00 AM,EST,1.1,m,,S,Sample,SECCHI11242025,,
0.8,m,Citrus,CIT-CRY,4,11/17/2025,09:44:00 AM,EST,0.8,m,,S,Sample,SECCHI11242025,,
3,m,Citrus,CIT-CRY,5,11/17/2025,10:50:00 AM,EST,2.3,m,,,Sample,SECCHI11242025,,
2.3,m,Citrus,CIT-CRY,6,11/17/2025,11:02:00 AM,EST,2.3,m,,S,Sample,SECCHI11242025,,
0.8,m,Citrus,CIT-CRY,7,11/17/2025,12:14:00 PM,EST,0.8,m,,S,Sample,SECCHI11242025,,
1.5,m,Citrus,CIT-CRY,8,11/17/2025,11:19:00 AM,EST,1.5,m,,S,Sample,SECCHI11242025,,
0.9,m,Citrus,CIT-CRY,9,11/17/2025,11:34:00 AM,EST,0.9,m,,S,Sample,SECCHI11242025,,
0.8,m,Citrus,CIT-CRY,10,11/17/2025,11:56:00 AM,EST,0.8,m,,S,Sample,SECCHI11242025,,
0.5,m,Citrus,CIT-HOM,1,11/19/2025,09:32:00 AM,EST,0.5,m,,S,Sample,SECCHI11242025,,
0.3,m,Citrus,CIT-HOM,2,11/19/2025,09:45:00 AM,EST,0.3,m,,S,Sample,SECCHI11242025,,
0.6,m,Citrus,CIT-HOM,3,11/19/2025,09:19:00 AM,EST,0.6,m,,S,Sample,SECCHI11242025,,
0.8,m,Citrus,CIT-HOM,4,11/19/2025,09:05:00 AM,EST,0.8,m,,S,Sample,SECCHI11242025,,
2.6,m,Citrus,CIT-HOM,5,11/19/2025,08:17:00 AM,EST,2.1,m,,,Sample,SECCHI11242025,,
1.3,m,Citrus,CIT-HOM,6,11/19/2025,09:58:00 AM,EST,1.3,m,,S,Sample,SECCHI11242025,,
0.6,m,Citrus,CIT-HOM,7,11/19/2025,10:14:00 AM,EST,0.6,m,,S,Sample,SECCHI11242025,,
1.5,m,Citrus,CIT-HOM,8,11/19/2025,12:53:00 PM,EST,1,m,,,Sample,SECCHI11242025,,
0.3,m,Citrus,CIT-HOM,9,11/19/2025,10:26:00 AM,EST,0.3,m,,S,Sample,SECCHI11242025,,
0.7,m,Citrus,CIT-HOM,10,11/19/2025,12:40:00 PM,EST,0.7,m,,S,Sample,SECCHI11242025,,
1.9,m,Citrus,CIT-WIT,1,11/14/2025,10:17:59 AM,EST,0.9,m,,,Sample,SECCHI11242025,,
2.2,m,Citrus,CIT-WIT,2,11/14/2025,09:02:00 AM,EST,2.2,m,,S,Sample,SECCHI11242025,,
1.6,m,Citrus,CIT-WIT,3,11/14/2025,08:01:59 AM,EST,1.6,m,,S,Sample,SECCHI11242025,,
3.3,m,Citrus,CIT-WIT,4,11/14/2025,10:35:00 AM,EST,2,m,,,Sample,SECCHI11242025,,
2.2,m,Citrus,CIT-WIT,5,11/14/2025,10:05:00 AM,EST,1.5,m,,,Sample,SECCHI11242025,,
1.2,m,Citrus,CIT-WIT,6,11/14/2025,09:41:59 AM,EST,1,m,,,Sample,SECCHI11242025,,
4.2,m,Citrus,CIT-WIT,7,11/14/2025,10:48:00 AM,EST,1.8,m,,,Sample,SECCHI11242025,,
3,m,Citrus,CIT-WIT,8,11/14/2025,11:31:00 AM,EST,1.3,m,,,Sample,SECCHI11242025,,
1.4,m,Citrus,CIT-WIT,9,11/14/2025,11:17:59 AM,EST,1.4,m,,S,Sample,SECCHI11242025,,
3.2,m,Citrus,CIT-WIT,10,11/14/2025,11:02:00 AM,EST,1.6,m,,,Sample,SECCHI11242025,,
0.4,m,Hernando,HER-CHA,1,11/19/2025,11:54:59 AM,EST,0.4,m,,S,Sample,SECCHI11242025,,
0.9,m,Hernando,HER-CHA,2,11/19/2025,11:40:00 AM,EST,0.9,m,,S,Sample,SECCHI11242025,,
1.1,m,Hernando,HER-CHA,3,11/19/2025,11:31:00 AM,EST,1.1,m,,S,Sample,SECCHI11242025,,
1.2,m,Hernando,HER-CHA,4,11/19/2025,11:21:00 AM,EST,1.2,m,,S,Sample,SECCHI11242025,,
1.2,m,Hernando,HER-CHA,5,11/19/2025,11:11:00 AM,EST,1.2,m,,S,Sample,SECCHI11242025,,
1.1,m,Hernando,HER-CHA,6,11/19/2025,12:17:00 PM,EST,1.1,m,,S,Sample,SECCHI11242025,,
1.2,m,Hernando,HER-CHA,7,11/19/2025,12:26:00 PM,EST,1.2,m,,S,Sample,SECCHI11242025,,
0.9,m,Hernando,HER-CHA,8,11/19/2025,11:01:00 AM,EST,0.9,m,,S,Sample,SECCHI11242025,,
1.2,m,Hernando,HER-CHA,9,11/19/2025,10:50:00 AM,EST,1.2,m,,S,Sample,SECCHI11242025,,
0.7,m,Hernando,HER-CHA,10,11/19/2025,10:39:00 AM,EST,0.7,m,,S,Sample,SECCHI11242025,,
1.2,m,Hernando,HER-WEE,1,11/12/2025,08:24:59 AM,EST,1.2,m,,S,Sample,SECCHI11242025,,
1.8,m,Hernando,HER-WEE,2,11/12/2025,10:09:00 AM,EST,1.8,m,,S,Sample,SECCHI11242025,,
1.4,m,Hernando,HER-WEE,3,11/12/2025,09:39:00 AM,EST,1.4,m,,S,Sample,SECCHI11242025,,
1.2,m,Hernando,HER-WEE,4,11/12/2025,10:41:00 AM,EST,1.2,m,,S,Sample,SECCHI11242025,,
1,m,Hernando,HER-WEE,5,11/12/2025,11:02:59 AM,EST,1,m,,S,Sample,SECCHI11242025,,
1.2,m,Hernando,HER-WEE,6,11/12/2025,10:53:00 AM,EST,1.2,m,,S,Sample,SECCHI11242025,,
0.8,m,Hernando,HER-WEE,7,11/12/2025,12:34:00 PM,EST,0.8,m,,S,Sample,SECCHI11242025,,
0.8,m,Hernando,HER-WEE,8,11/12/2025,11:40:00 AM,EST,0.8,m,,S,Sample,SECCHI11242025,,
2.3,m,Hernando,HER-WEE,9,11/12/2025,11:26:00 AM,EST,2.3,m,,S,Sample,SECCHI11242025,,
1.5,m,Hernando,HER-WEE,10,11/12/2025,11:15:00 AM,EST,1.5,m,,S,Sample,SECCHI11242025,,
1,m,Pasco,PAS-ANC,1,11/05/2025,12:09:00 PM,EST,1,m,,S,Sample,SECCHI11242025,,
3,m,Pasco,PAS-ANC,2,11/05/2025,12:29:00 PM,EST,3,m,,S,Sample,SECCHI11242025,,
3.9,m,Pasco,PAS-ANC,3,11/05/2025,11:16:00 AM,EST,3.9,m,,S,Sample,SECCHI11242025,,
2.5,m,Pasco,PAS-ANC,4,11/05/2025,12:17:59 PM,EST,2.5,m,,S,Sample,SECCHI11242025,,
1.5,m,Pasco,PAS-ANC,5,11/05/2025,11:35:59 AM,EST,1.5,m,,S,Sample,SECCHI11242025,,
1.1,m,Pasco,PAS-ANC,6,11/05/2025,11:46:00 AM,EST,1.1,m,,S,Sample,SECCHI11242025,,
2.8,m,Pasco,PAS-ANC,7,11/05/2025,11:56:59 AM,EST,2.8,m,,S,Sample,SECCHI11242025,,
1.5,m,Pasco,PAS-ANC,8,11/05/2025,11:25:00 AM,EST,1.5,m,,S,Sample,SECCHI11242025,,
2.6,m,Pasco,PAS-ANC,9,11/05/2025,11:02:59 AM,EST,2.6,m,,S,Sample,SECCHI11242025,,
1.7,m,Pasco,PAS-ANC,10,11/05/2025,12:40:00 PM,EST,1.7,m,,S,Sample,SECCHI11242025,,
,ft,,,MBLK1,,,,,ft,,,QAQC,SECCHI11062025,,
3.9,m,Citrus,CIT-CRY,1,10/14/2025,09:27:59 AM,EST,2.9,m,,,Sample,SECCHI11062025,,
2.7,m,Citrus,CIT-CRY,2,10/14/2025,09:16:00 AM,EST,2,m,,,Sample,SECCHI11062025,,
1.6,m,Citrus,CIT-CRY,3,10/14/2025,09:02:00 AM,EST,1.2,m,,,Sample,SECCHI11062025,,
1.5,m,Citrus,CIT-CRY,4,10/14/2025,08:42:00 AM,EST,1.5,m,,S,Sample,SECCHI11062025,,
3.1,m,Citrus,CIT-CRY,5,10/14/2025,09:39:59 AM,EST,2.5,m,,,Sample,SECCHI11062025,,
1.8,m,Citrus,CIT-CRY,6,10/14/2025,10:46:00 AM,EST,1.7,m,,,Sample,SECCHI11062025,,
0.8,m,Citrus,CIT-CRY,7,10/14/2025,10:36:00 AM,EST,0.8,m,,S,Sample,SECCHI11062025,,
1.4,m,Citrus,CIT-CRY,8,10/14/2025,09:51:00 AM,EST,1.4,m,,S,Sample,SECCHI11062025,,
1,m,Citrus,CIT-CRY,9,10/14/2025,10:02:00 AM,EST,1,m,,S,Sample,SECCHI11062025,,
1.6,m,Citrus,CIT-CRY,10,10/14/2025,10:21:00 AM,EST,1,m,,,Sample,SECCHI11062025,,
1.1,m,Citrus,CIT-HOM,1,10/13/2025,09:44:00 AM,EST,1.1,m,,S,Sample,SECCHI11062025,,
0.8,m,Citrus,CIT-HOM,2,10/13/2025,09:57:00 AM,EST,0.8,m,,S,Sample,SECCHI11062025,,
0.8,m,Citrus,CIT-HOM,3,10/13/2025,09:29:59 AM,EST,0.8,m,,S,Sample,SECCHI11062025,,
1.2,m,Citrus,CIT-HOM,4,10/13/2025,09:15:00 AM,EST,1.2,m,,S,Sample,SECCHI11062025,,
2.9,m,Citrus,CIT-HOM,5,10/13/2025,08:20:00 AM,EST,1.5,m,,,Sample,SECCHI11062025,,
1.7,m,Citrus,CIT-HOM,6,10/13/2025,10:10:00 AM,EST,1.7,m,,S,Sample,SECCHI11062025,,
1.4,m,Citrus,CIT-HOM,7,10/13/2025,10:24:59 AM,EST,1.4,m,,S,Sample,SECCHI11062025,,
1.4,m,Citrus,CIT-HOM,8,10/13/2025,01:05:59 PM,EST,0.9,m,,,Sample,SECCHI11062025,,
0.7,m,Citrus,CIT-HOM,9,10/13/2025,10:36:00 AM,EST,0.7,m,,S,Sample,SECCHI11062025,,
0.5,m,Citrus,CIT-HOM,10,10/13/2025,12:53:00 PM,EST,0.5,m,,S,Sample,SECCHI11062025,,
,m,,,CCV1,,,,,m,,,QAQC,SECCHI11062025,,
,m,,,MBLK2,,,,,m,,,QAQC,SECCHI11062025,,
1.2,m,Citrus,CIT-WIT,1,10/14/2025,12:20:59 PM,EST,0.7,m,,,Sample,SECCHI11062025,,
1.6,m,Citrus,CIT-WIT,2,10/14/2025,02:48:00 PM,EST,1.6,m,,S,Sample,SECCHI11062025,,
1.8,m,Citrus,CIT-WIT,3,10/14/2025,02:28:00 PM,EST,1.8,m,,S,Sample,SECCHI11062025,,
2.6,m,Citrus,CIT-WIT,4,10/14/2025,12:07:00 PM,EST,1.2,m,,,Sample,SECCHI11062025,,
1.8,m,Citrus,CIT-WIT,5,10/14/2025,12:34:00 PM,EST,1,m,,,Sample,SECCHI11062025,,
0.8,m,Citrus,CIT-WIT,6,10/14/2025,12:46:00 PM,EST,0.5,m,,,Sample,SECCHI11062025,,
3.5,m,Citrus,CIT-WIT,7,10/14/2025,11:54:59 AM,EST,1.3,m,,,Sample,SECCHI11062025,,
2.3,m,Citrus,CIT-WIT,8,10/14/2025,12:59:00 PM,EST,1,m,,,Sample,SECCHI11062025,,
0.9,m,Citrus,CIT-WIT,9,10/14/2025,01:10:00 PM,EST,0.8,m,,,Sample,SECCHI11062025,,
3.2,m,Citrus,CIT-WIT,10,10/14/2025,11:40:00 AM,EST,1.2,m,,,Sample,SECCHI11062025,,
1,m,Hernando,HER-CHA,1,10/13/2025,12:06:00 PM,EST,1,m,,S,Sample,SECCHI11062025,,
0.8,m,Hernando,HER-CHA,2,10/13/2025,11:53:00 AM,EST,0.8,m,,S,Sample,SECCHI11062025,,
3.1,m,Hernando,HER-CHA,3,10/13/2025,11:44:00 AM,EST,2,m,,,Sample,SECCHI11062025,,
1.7,m,Hernando,HER-CHA,4,10/13/2025,11:33:00 AM,EST,1.7,m,,S,Sample,SECCHI11062025,,
1.6,m,Hernando,HER-CHA,5,10/13/2025,11:23:00 AM,EST,1.6,m,,S,Sample,SECCHI11062025,,
0.9,m,Hernando,HER-CHA,6,10/13/2025,12:29:00 PM,EST,0.9,m,,S,Sample,SECCHI11062025,,
1,m,Hernando,HER-CHA,7,10/13/2025,12:37:00 PM,EST,1,m,,S,Sample,SECCHI11062025,,
1.4,m,Hernando,HER-CHA,8,10/13/2025,11:11:59 AM,EST,1.4,m,,S,Sample,SECCHI11062025,,
1.6,m,Hernando,HER-CHA,9,10/13/2025,11:02:59 AM,EST,1.6,m,,S,Sample,SECCHI11062025,,
1.4,m,Hernando,HER-CHA,10,10/13/2025,10:50:00 AM,EST,1.4,m,,S,Sample,SECCHI11062025,,
