Study,County,Lake,Station,Monitoring_Location_ID
LW,Seminole,Charm,3,Sem-Charm-3
LW,Seminole,Clear,1,Sem-Clear-1
LW,Seminole,Clear,2,Sem-Clear-2
LW,Seminole,Clear,3,Sem-Clear-3
LW,Seminole,Cochran,1,Sem-Cochran-1
LW,Seminole,Cochran,2,Sem-Cochran-2
LW,Seminole,Cochran,3,Sem-Cochran-3
LW,Seminole,Como,1,Sem-Como-1
LW,Seminole,Como,2,Sem-Como-2
LW,Seminole,Como,3,Sem-Como-3
LW,Seminole,Concord,1,Sem-Concord-1
LW,Seminole,Concord,2,Sem-Concord-2
LW,Seminole,Concord,3,Sem-Concord-3
LW,Seminole,Cranes Roost,1,Sem-CranesRo-1
LW,Seminole,Cranes Roost,2,Sem-CranesRo-2
LW,Seminole,Cranes Roost,3,Sem-CranesRo-3
LW,Seminole,Crescent,1,Sem-Crescent-1
LW,Seminole,Crescent,2,Sem-Crescent-2
LW,Seminole,Crescent,3,Sem-Crescent-3
LW,Seminole,Crystal Bowl,1,Sem-CrystalB-1
LW,Seminole,Crystal Bowl,2,Sem-CrystalB-2
LW,Seminole,Cub,1,Sem-Cub-1
LW,Seminole,Cub,2,Sem-Cub-2
LW,Seminole,Cub,3,Sem-Cub-3
LW,Seminole,Cub Ditch Inflow,1,Sem-CubDI-1
LW,Seminole,Cub Retention Pond-1,1,Sem-CubRP-1-1
LW,Seminole,Deep,1,Sem-Deep-1
LW,Seminole,Deep,2,Sem-Deep-2
LW,Seminole,Deep,3,Sem-Deep-3
LW,Seminole,DeForest,1,Sem-DeForest-1
LW,Seminole,DeForest,2,Sem-DeForest-2
LW,Seminole,DeForest,3,Sem-DeForest-3
LW,Seminole,Dot,1,Sem-Dot-1
LW,Seminole,Dot,2,Sem-Dot-2
LW,Seminole,Dot,3,Sem-Dot-3
LW,Seminole,East,1,Sem-East-1
LW,Seminole,East,2,Sem-East-2
LW,Seminole,East,3,Sem-East-3
LW,Seminole,East Crystal,1,Sem-EastCrys-1
LW,Seminole,East Crystal,2,Sem-EastCrys-2
LW,Seminole,East Crystal,3,Sem-EastCrys-3
LW,Seminole,Ellen,1,Sem-Ellen-1
LW,Seminole,Ellen,2,Sem-Ellen-2
LW,Seminole,Ellen,3,Sem-Ellen-3
LW,Seminole,Emily,1,Sem-Emily-1
LW,Seminole,Emily,2,Sem-Emily-2
LW,Seminole,Emily,3,Sem-Emily-3
LW,Seminole,Emma,1,Sem-Emma-1
LW,Seminole,Emma,2,Sem-Emma-2
LW,Seminole,Emma,3,Sem-Emma-3
LW,Seminole,Fairy,1,Sem-Fairy-1
LW,Seminole,Fairy,2,Sem-Fairy-2
LW,Seminole,Fairy,3,Sem-Fairy-3
LW,Seminole,Florence,1,Sem-Florence-1
LW,Seminole,Florence,2,Sem-Florence-2
LW,Seminole,Florence,3,Sem-Florence-3
LW,Seminole,Florida,1,Sem-Florida-1
LW,Seminole,Florida,2,Sem-Florida-2
LW,Seminole,Florida,3,Sem-Florida-3
LW,Seminole,Forest,1,Sem-Forest-1
LW,Seminole,Forest,2,Sem-Forest-2
LW,Seminole,Forest,3,Sem-Forest-3
LW,Seminole,Fruitwood,1,Sem-Fruitwood-1
LW,Seminole,Fruitwood,2,Sem-Fruitwood-2
LW,Seminole,Fruitwood,3,Sem-Fruitwood-3
LW,Seminole,Gem,1,Sem-Gem-1
LW,Seminole,Gem,2,Sem-Gem-2
LW,Seminole,Gem,3,Sem-Gem-3
LW,Seminole,Golden,1,Sem-Golden-1
LW,Seminole,Golden,2,Sem-Golden-2
LW,Seminole,Golden,3,Sem-Golden-3
LW,Seminole,Gore,1,Sem-Gore-1
LW,Seminole,Gore,2,Sem-Gore-2
LW,Seminole,Gore,3,Sem-Gore-3
LW,Seminole,Grace,1,Sem-Grace-1
LW,Seminole,Grace,2,Sem-Grace-2
LW,Seminole,Grace,3,Sem-Grace-3
LW,Seminole,Green,1,Sem-Green-1
LW,Seminole,Green,2,Sem-Green-2
LW,Seminole,Griffin,1,Sem-Griffin-1
LW,Seminole,Griffin,2,Sem-Griffin-2
LW,Seminole,Griffin,3,Sem-Griffin-3
LW,Seminole,Griffin-AAA canal,1,
LW,Seminole,Griffin-canal from Trout,1,
LW,Seminole,Griffin-outflow,1,
LW,Seminole,Hayes,1,Sem-Hayes-1
LW,Seminole,Hayes,2,Sem-Hayes-2
LW,Seminole,Hayes,3,Sem-Hayes-3
LW,Seminole,Hayes-ditch,1,
LW,Seminole,Hodge,1,Sem-Hodge-1
LW,Seminole,Hodge,2,Sem-Hodge-2
LW,Seminole,Hodge,3,Sem-Hodge-3
LW,Seminole,Horseshoe,1,Sem-Horseshoe-1
LW,Seminole,Horseshoe,2,Sem-Horseshoe-2
LW,Seminole,Horseshoe,3,Sem-Horseshoe-3
LW,Seminole,Horseshoe North,1,Sem-HorseshoN-1
LW,Seminole,Horseshoe North,2,Sem-HorseshoN-2
LW,Seminole,Horseshoe North,3,Sem-HorseshoN-3
LW,Seminole,Howard,1,Sem-Howard-1
LW,Seminole,Howard,2,Sem-Howard-2
LW,Seminole,Howard,3,Sem-Howard-3
LW,Seminole,Howell,1,Sem-Howell-1
LW,Seminole,Howell,2,Sem-Howell-2
LW,Seminole,Howell,3,Sem-Howell-3
LW,Seminole,Howell,4,Sem-Howell-4
LW,Seminole,Howell,5,Sem-Howell-5
LW,Seminole,Howell,6,Sem-Howell-6
LW,Seminole,Island North,1,Sem-IslandN-1
LW,Seminole,Island North,2,Sem-IslandN-2
LW,Seminole,Island North,3,Sem-IslandN-3
LW,Seminole,Island Pond,1,Sem-IslandPo-1
LW,Seminole,Island Pond,2,Sem-IslandPo-2
LW,Seminole,Island Pond,3,Sem-IslandPo-3
LW,Seminole,Jane,1,Sem-Jane-1
LW,Seminole,Jane,2,Sem-Jane-2
LW,Seminole,Jennie,1,Sem-Jennie-1
LW,Seminole,Jennie,2,Sem-Jennie-2
LW,Seminole,Jennie,3,Sem-Jennie-3
LW,Seminole,Jesup,1,Sem-Jesup-1
LW,Seminole,Jesup,2,Sem-Jesup-2
LW,Seminole,Jesup,3,Sem-Jesup-3
LW,Seminole,Jesup,4,Sem-Jesup-4
LW,Seminole,Jesup North,1,Sem-JesupNor-1
LW,Seminole,Jesup North,2,Sem-JesupNor-2
LW,Seminole,Jesup North,3,Sem-JesupNor-3
LW,Seminole,Jesup-eastern shore,1,
LW,Seminole,Jesup-outflow 3,1,
LW,Seminole,Jesup-outflow 4,1,
LW,Seminole,Jesup-outflow 5,1,
LW,Seminole,Jesup-river,1,
LW,Seminole,Kathryn,1,Sem-Kathryn-1
LW,Seminole,Kathryn,2,Sem-Kathryn-2
LW,Seminole,Kathryn,3,Sem-Kathryn-3
LW,Seminole,LESA Pond,1,Sem-LESAP-1
LW,Seminole,LESA Pond,2,Sem-LESAP-2
LW,Seminole,Little Bear,1,Sem-LittleBe-1
LW,Seminole,Little Bear,2,Sem-LittleBe-2
LW,Seminole,Little Bear,3,Sem-LittleBe-3
LW,Seminole,Little Howell,1,Sem-LittleHo-1
LW,Seminole,Little Howell,2,Sem-LittleHo-2
LW,Seminole,Little Howell,3,Sem-LittleHo-3
LW,Seminole,Little Mary,1,Sem-LittleMa-1
LW,Seminole,Little Mary,2,Sem-LittleMa-2
LW,Seminole,Little Mary,3,Sem-LittleMa-3
LW,Seminole,Little Pearl,1,Sem-LtPearl-1
LW,Seminole,Little Pearl,2,Sem-LtPearl-2
LW,Seminole,Little Pearl,3,Sem-LtPearl-3
LW,Seminole,Long,1,Sem-Long-1
LW,Seminole,Long,2,Sem-Long-2
LW,Seminole,Long,3,Sem-Long-3
LW,Seminole,Lost,1,Sem-Lost-1
LW,Seminole,Lost,2,Sem-Lost-2
LW,Seminole,Lost,3,Sem-Lost-3
LW,Seminole,Lotus,1,Sem-Lotus-1
LW,Seminole,Lotus,2,Sem-Lotus-2
LW,Seminole,Lotus,3,Sem-Lotus-3
LW,Seminole,Lotus 2,1,Sem-Lotus2-1
LW,Seminole,Lotus 2,2,Sem-Lotus2-2
LW,Seminole,Marion,1,Sem-Marion-1
LW,Seminole,Marion,2,Sem-Marion-2
LW,Seminole,Marion,3,Sem-Marion-3
LW,Seminole,Marion North,1,Sem-Marioncov-1
LW,Seminole,Mary,1,Sem-Mary-1
LW,Seminole,Mary,2,Sem-Mary-2
LW,Seminole,Mary,3,Sem-Mary-3
LW,Seminole,Miami Springs-1,1,Sem-MiamiSp-1-1
LW,Seminole,Miami Springs-2,1,Sem-MiamiSp-2-1
LW,Seminole,Miami Springs-3,1,Sem-MiamiSp-3-1
LW,Seminole,Mills,1,Sem-Mills-1
LW,Seminole,Mills,2,Sem-Mills-2
LW,Seminole,Mills,3,Sem-Mills-3
LW,Seminole,Minnie,1,Sem-Minnie-1
LW,Seminole,Minnie,2,Sem-Minnie-2
LW,Seminole,Minnie,3,Sem-Minnie-3
LW,Seminole,Mirror,1,Sem-Mirror-1
LW,Seminole,Mirror,2,Sem-Mirror-2
LW,Seminole,Mirror,3,Sem-Mirror-3
LW,Seminole,Monroe East,1,Sem-MonroeEa-1
LW,Seminole,Monroe East,2,Sem-MonroeEa-2
LW,Seminole,Monroe East,3,Sem-MonroeEa-3
LW,Seminole,Monroe East,4,Sem-MonroeEa-4
LW,Seminole,Monroe West,1,Sem-MonroeWe-1
LW,Seminole,Monroe West,2,Sem-MonroeWe-2
LW,Seminole,Monroe West,3,Sem-MonroeWe-3
LW,Seminole,Mullet,1,Sem-Mullet-1
LW,Seminole,Mullet,2,Sem-Mullet-2
LW,Seminole,Mullet,3,Sem-Mullet-3
LW,Seminole,Myrtle,1,Sem-Myrtle-1
LW,Seminole,Myrtle,2,Sem-Myrtle-2
LW,Seminole,Myrtle,3,Sem-Myrtle-3
LW,Seminole,Noname,1,Sem-Noname-1
LW,Seminole,Noname,2,Sem-Noname-2
LW,Seminole,Noname,3,Sem-Noname-3
LW,Seminole,Onora,1,Sem-Onora-1
LW,Seminole,Onora,2,Sem-Onora-2
LW,Seminole,Orienta 1,1,Sem-Orienta1-1
LW,Seminole,Orienta 1,2,Sem-Orienta1-2
LW,Seminole,Orienta 1,3,Sem-Orienta1-3
LW,Seminole,Orienta 2,1,Sem-Orienta2-1
LW,Seminole,Orienta 2,2,Sem-Orienta2-2
LW,Seminole,Orienta 2,3,Sem-Orienta2-3
LW,Seminole,Orienta East,1,Sem-OrientaE-1
LW,Seminole,Orienta East,2,Sem-OrientaE-2
LW,Seminole,Orienta East,3,Sem-OrientaE-3
LW,Seminole,Orienta North,1,Sem-OrientaN-1
LW,Seminole,Orienta North,2,Sem-OrientaN-2
LW,Seminole,Orienta North,3,Sem-OrientaN-3
LW,Seminole,Palm,1,Sem-Palm-1
LW,Seminole,Palm,2,Sem-Palm-2
LW,Seminole,Pearl,1,Sem-Pearl-1
LW,Seminole,Pearl,2,Sem-Pearl-2
LW,Seminole,Pearl,3,Sem-Pearl-3
LW,Seminole,Pearl 2,1,Sem-Pearl2-1
LW,Seminole,Pearl 2,2,Sem-Pearl2-2
LW,Seminole,Pearl 2,3,Sem-Pearl2-3
LW,Seminole,Pickett,1,Ora-Pickett-1
LW,Seminole,Pickett,2,Ora-Pickett-2
LW,Seminole,Pickett,3,Ora-Pickett-3
LW,Seminole,Pickett East,1,Ora-PickettE-1
LW,Seminole,Pickett East,2,Ora-PickettE-2
LW,Seminole,Pickett East,3,Ora-PickettE-3
LW,Seminole,Pine,1,Sem-Pine-1
LW,Seminole,Pine,2,Sem-Pine-2
LW,Seminole,Pine,3,Sem-Pine-3
LW,Seminole,Plaza Oval,1,Sem-PlazaOva-1
LW,Seminole,Plaza Oval,2,Sem-PlazaOva-2
LW,Seminole,Plaza Oval,3,Sem-PlazaOva-3
LW,Seminole,Pot,1,Sem-Pot-1
LW,Seminole,Pot,2,Sem-Pot-2
LW,Seminole,Pot,3,Sem-Pot-3
LW,Seminole,Prairie,1,Sem-Prairie-1
LW,Seminole,Prairie,2,Sem-Prairie-2
LW,Seminole,Prairie,3,Sem-Prairie-3
LW,Seminole,Quail Pond,1,Sem-QuailP-1
LW,Seminole,Quail Pond,2,Sem-QuailP-2
LW,Seminole,Quail Pond,3,Sem-QuailP-3
LW,Seminole,Queens Mirror,1,Sem-QueensMi-1
LW,Seminole,Queens Mirror,2,Sem-QueensMi-2
LW,Seminole,Queens Mirror,3,Sem-QueensMi-3
LW,Seminole,Red Bug,1,Sem-RedBug-1
LW,Seminole,Red Bug,2,Sem-RedBug-2
LW,Seminole,Red Bug,3,Sem-RedBug-3
LW,Seminole,Rice,1,Sem-Rice-1
LW,Seminole,Rice,2,Sem-Rice-2
LW,Seminole,Rice,3,Sem-Rice-3
LW,Seminole,Rock,1,Sem-Rock-1
LW,Seminole,Rock,2,Sem-Rock-2
LW,Seminole,Rock,3,Sem-Rock-3
LW,Seminole,Rogers,1,Sem-Rogers-1
LW,Seminole,Rogers,2,Sem-Rogers-2
LW,Seminole,Rogers,3,Sem-Rogers-3
LW,Seminole,Searcy,1,Sem-Searcy-1
LW,Seminole,Searcy,2,Sem-Searcy-2
LW,Seminole,Searcy,3,Sem-Searcy-3
LW,Seminole,Secret,1,Sem-Secret-1
LW,Seminole,Secret,2,Sem-Secret-2
LW,Seminole,Secret,3,Sem-Secret-3
LW,Seminole,Seminary,1,Sem-Seminary-1
LW,Seminole,Seminary,2,Sem-Seminary-2
LW,Seminole,Seminary,3,Sem-Seminary-3
LW,Seminole,Shadow,1,Sem-Shadow-1
LW,Seminole,Shadow,2,Sem-Shadow-2
LW,Seminole,Silver,1,Sem-Silver-1
LW,Seminole,Silver,2,Sem-Silver-2
LW,Seminole,Silver,3,Sem-Silver-3
LW,Seminole,Spring,1,Sem-Spring-1
LW,Seminole,Spring,2,Sem-Spring-2
LW,Seminole,Spring,3,Sem-Spring-3
LW,Seminole,Springwood,1,Sem-Springwood-1
LW,Seminole,Springwood,2,Sem-Springwood-2
LW,Seminole,Springwood,3,Sem-Springwood-3
LW,Seminole,Springwood Waterway,1,Sem-SprwodWy-1
LW,Seminole,Springwood Waterway,2,Sem-SprwodWy-2
LW,Seminole,Springwood Waterway,3,Sem-SprwodWy-3
LW,Seminole,St. John's River-1,1,Sem-St-River-1
LW,Seminole,St. John's River-2,1,Sem-St-River-2
LW,Seminole,St. John's River-3,1,Sem-St-River-3
LW,Seminole,Summerset,1,Sem-Summerset-1
LW,Seminole,Summerset,2,Sem-Summerset-2
LW,Seminole,Summerset,3,Sem-Summerset-3
LW,Seminole,Sweetwater Bay,1,Sem-SweetwaBay-1
LW,Seminole,Sweetwater Bay,2,Sem-SweetwaBay-2
LW,Seminole,Sweetwater Cove,1,Sem-SweetwaCo-1
LW,Seminole,Sweetwater Cove,2,Sem-SweetwaCo-2
LW,Seminole,Sweetwater Cove,3,Sem-SweetwaCo-3
LW,Seminole,Sylvan,1,Sem-Sylvan-1
LW,Seminole,Sylvan,2,Sem-Sylvan-2
LW,Seminole,Sylvan,3,Sem-Sylvan-3
LW,Seminole,Thistlewood Pond,1,Sem-ThistlewoodPd-1
LW,Seminole,Thistlewood Pond,2,Sem-ThistlewoodPd-2
LW,Seminole,Tony,1,Sem-Tony-1
LW,Seminole,Tony,2,Sem-Tony-2
LW,Seminole,Tony,3,Sem-Tony-3
LW,Seminole,Tony-special shoreline,1,Sem-TonySS-1
LW,Seminole,Triplet Middle,1,Sem-TripletM-1
LW,Seminole,Triplet Middle,2,Sem-TripletM-2
LW,Seminole,Triplet Middle,3,Sem-TripletM-3
LW,Seminole,Triplet North,1,Sem-TripletN-1
LW,Seminole,Triplet North,2,Sem-TripletN-2
LW,Seminole,Triplet North,3,Sem-TripletN-3
LW,Seminole,Triplet South,1,Sem-TripletS-1
LW,Seminole,Triplet South,2,Sem-TripletS-2
LW,Seminole,Triplet South,3,Sem-TripletS-3
LW,Seminole,Trout,1,Sem-Trout-1
LW,Seminole,Trout,2,Sem-Trout-2
LW,Seminole,Trout,3,Sem-Trout-3
LW,Seminole,Twin,1,Sem-Twin-1
LW,Seminole,Twin,2,Sem-Twin-2
LW,Seminole,Twin,3,Sem-Twin-3
LW,Seminole,Twin East,1,Sem-TwinEast-1
LW,Seminole,Twin East,2,Sem-TwinEast-2
LW,Seminole,Twin East,3,Sem-TwinEast-3
LW,Seminole,Wekiva,1,Sem-Wekiva-1
LW,Seminole,Wekiva,2,Sem-Wekiva-2
LW,Seminole,Wekiva,3,Sem-Wekiva-3
LW,Seminole,Wekiva River Lower-1,1,Sem-We-Lower-1
LW,Seminole,Wekiva River Lower-2,1,Sem-We-Lower-2
LW,Seminole,Wekiva River Lower-3,1,Sem-We-Lower-3
LW,Seminole,Wekiva River-1,1,Sem-We-River-1
LW,Seminole,Wekiva River-2,1,Sem-We-River-2
LW,Seminole,Wekiva River-3,1,Sem-We-River-3
LW,Seminole,West,1,Sem-West-1
LW,Seminole,West,2,Sem-West-2
LW,Seminole,West,3,Sem-West-3
LW,Seminole,West Crystal,1,Sem-WestCrys-1
LW,Seminole,West Crystal,2,Sem-WestCrys-2
LW,Seminole,West Crystal,3,Sem-WestCrys-3
LW,Seminole,West Pearl,1,Sem-WPearl-1
LW,Seminole,West Pearl,2,Sem-WPearl-2
LW,Seminole,West Pearl,3,Sem-WPearl-3
LW,Seminole,Wildmere,1,Sem-Wildmere-1
LW,Seminole,Wildmere,2,Sem-Wildmere-2
LW,Seminole,Wildmere,3,Sem-Wildmere-3
LW,Seminole,Wildwood,1,Sem-Wildwood-1
LW,Seminole,Wildwood,2,Sem-Wildwood-2
LW,Seminole,Wildwood,3,Sem-Wildwood-3
LW,Seminole,Willa,1,Sem-Willa-1
LW,Seminole,Willa,2,Sem-Willa-2
LW,Seminole,Willa,3,Sem-Willa-3
LW,Seminole,Woodlake,1,Sem-Woodlake-1
LW,Seminole,Woodlake,2,Sem-Woodlake-2
LW,Seminole,Woods,1,Sem-Woods-1
LW,Seminole,Woods,2,Sem-Woods-2
LW,Seminole,Woods,3,Sem-Woods-3
LW,Seminole,Woods-boat ramp,1,
LW,Seminole,Woods-north side,1,
LW,Seminole,Woods-south side,1,
LW,Seminole,Yvonne,1,Sem-Yvonne-1
LW,Seminole,Yvonne,2,Sem-Yvonne-2
LW,Seminole,Yvonne,3,Sem-Yvonne-3
LW,Seminole,Yvonne-2,1,Sem-Yvonne2-1
LW,Seminole,Yvonne-2,2,Sem-Yvonne2-2
LW,Seminole,Yvonne-2,3,Sem-Yvonne2-3
LW,St John's,Beluthahatchee,1,St -Beluthaha-1
LW,St John's,Beluthahatchee,2,St -Beluthaha-2
LW,St John's,Beluthahatchee,3,St -Beluthaha-3
LW,St John's,Mill Creek-1,1,St -MillCrk1-1
LW,St John's,Mill Creek-2,1,St -MillCrk2-1
LW,St John's,Mill Creek-3,1,St -MillCrk3-1
LW,St Lucie,Ann,1,St-Ann-1
LW,St Lucie,Ann,2,St-Ann-2
LW,St Lucie,Ann,3,St-Ann-3
LW,St Lucie,Ann-pipe,1,
LW,St Lucie,Bel Air,1,St-BelAir-1
LW,St Lucie,Bel Air,2,St-BelAir-2
LW,St Lucie,Bel Air,3,St-BelAir-3
LW,St Lucie,David,1,St-David-1
LW,St Lucie,David,2,St-David-2
LW,St Lucie,David,3,St-David-3
LW,St Lucie,De Witt,1,St-DeWitt-1
LW,St Lucie,De Witt,2,St-DeWitt-2
LW,St Lucie,De Witt,3,St-DeWitt-3
LW,St Lucie,Deborah,1,St-Deborah-1
LW,St Lucie,Deborah,2,St-Deborah-2
LW,St Lucie,Deborah,3,St-Deborah-3
LW,St Lucie,Dolores,1,St-Dolores-1
LW,St Lucie,Dolores,2,St-Dolores-2
LW,St Lucie,Dolores,3,St-Dolores-3
LW,St Lucie,Harriet,1,St-Harriet-1
LW,St Lucie,Harriet,2,St-Harriet-2
LW,St Lucie,Harriet,3,St-Harriet-3
LW,St Lucie,Jean,1,St-Jean-1
LW,St Lucie,Jean,2,St-Jean-2
LW,St Lucie,Jean,3,St-Jean-3
LW,St Lucie,Jeffery,1,St-Jeffery-1
LW,St Lucie,Jeffery,2,St-Jeffery-2
LW,St Lucie,Jeffery,3,St-Jeffery-3
LW,St Lucie,Karen,1,St-Karen-1
LW,St Lucie,Karen,2,St-Karen-2
LW,St Lucie,Karen,3,St-Karen-3
LW,St Lucie,Karl's Pond,1,St-KarlsP-1
LW,St Lucie,Karl's Pond,2,St-KarlsP-2
LW,St Lucie,Karl's Pond,3,St-KarlsP-3
LW,St Lucie,Laguna,1,St-Laguna-1
LW,St Lucie,Laguna,2,St-Laguna-2
LW,St Lucie,Laguna,3,St-Laguna-3
LW,St Lucie,Margaret,1,St-Margaret-1
LW,St Lucie,Margaret,2,St-Margaret-2
LW,St Lucie,Margaret,3,St-Margaret-3
LW,St Lucie,Mile,1,St-Mile-1
LW,St Lucie,Mile,2,St-Mile-2
LW,St Lucie,Mile,3,St-Mile-3
LW,St Lucie,Patricia,1,St-Patricia-1
LW,St Lucie,Phillip,1,St-Phillip-1
LW,St Lucie,Phillip,2,St-Phillip-2
LW,St Lucie,Phillip,3,St-Phillip-3
LW,St Lucie,Phyllis,1,St-Phyllis-1
LW,St Lucie,Phyllis,2,St-Phyllis-2
LW,St Lucie,Phyllis,3,St-Phyllis-3
LW,St Lucie,PSL Botanical Gardens,1,St-PSLBG-1
LW,St Lucie,PSL Botanical Gardens,2,St-PSLBG-2
LW,St Lucie,PSL Botanical Gardens,3,St-PSLBG-3
LW,St Lucie,Rose,1,St-Rose-1
LW,St Lucie,Rose,2,St-Rose-2
LW,St Lucie,Rose,3,St-Rose-3
LW,St Lucie,Ruce,1,St-Ruce-1
LW,St Lucie,Ruce,2,St-Ruce-2
LW,St Lucie,Ruce,3,St-Ruce-3
LW,St Lucie,Sands,1,St-Sands-1
LW,St Lucie,Sands,2,St-Sands-2
LW,St Lucie,Sands,3,St-Sands-3
LW,St Lucie,Sands,4,St-Sands-4
LW,St Lucie,Savanna,1,St-Savanna-1
LW,St Lucie,Savanna,2,St-Savanna-2
LW,St Lucie,Savanna,3,St-Savanna-3
LW,St Lucie,Savanna-Indrio,1,St-SavannaI-1
LW,St Lucie,Savanna-Indrio,2,St-SavannaI-2
LW,St Lucie,Savanna-Indrio,3,St-SavannaI-3
LW,St Lucie,Savanna-Midway,1,St-SavannaM-1
LW,St Lucie,Savanna-Midway,2,St-SavannaM-2
LW,St Lucie,Savanna-Midway,3,St-SavannaM-3
LW,St Lucie,Sharon,1,St-Sharon-1
LW,St Lucie,Sharon,2,St-Sharon-2
LW,St Lucie,Sharon,3,St-Sharon-3
LW,St Lucie,Tozour,1,St-Tozour-1
LW,St Lucie,Tozour,2,St-Tozour-2
LW,St Lucie,Tozour,3,St-Tozour-3
LW,Sumter,Big Gant,1,Sum-BigGant-1
LW,Sumter,Big Gant,2,Sum-BigGant-2
LW,Sumter,Big Gant,3,Sum-BigGant-3
LW,Sumter,Deaton,1,Sum-Deaton-1
LW,Sumter,Deaton,2,Sum-Deaton-2
LW,Sumter,Deaton,3,Sum-Deaton-3
LW,Sumter,Gum Springs,1,Sum-Gum-Spr-1
LW,Sumter,Gum Springs,2,Sum-Gum-Spr-2
LW,Sumter,Gum Springs,3,Sum-Gum-Spr-3
LW,Sumter,Miona,1,Sumter-Miona-1
LW,Sumter,Miona,2,Sumter-Miona-2
LW,Sumter,Miona,3,Sumter-Miona-3
LW,Sumter,Okahumpka,1,Sum-Okahumpka-1
LW,Sumter,Okahumpka,2,Sum-Okahumpka-2
LW,Sumter,Okahumpka,3,Sum-Okahumpka-3
LW,Sumter,Panasoffkee,1,Sum-Panasoffk-1
LW,Sumter,Panasoffkee,2,Sum-Panasoffk-2
LW,Sumter,Panasoffkee,3,Sum-Panasoffk-3
LW,Sumter,Panasoffkee River-1,1,Sum-PanasoffkR-1-1
LW,Sumter,Panasoffkee River-2,1,Sum-PanasoffkR-2-1
LW,Sumter,Panasoffkee River-3,1,Sum-PanasoffkR-3-1
LW,Sumter,Silver,1,Sum-Silver-1
LW,Sumter,Silver,2,Sum-Silver-2
LW,Sumter,Silver,3,Sum-Silver-3
LW,Sumter,Townsen,1,Sum-Townsen-1
LW,Sumter,Townsen,2,Sum-Townsen-2
LW,Sumter,Townsen,3,Sum-Townsen-3
LW,Suwannee,Lowe,1,Suw-Lowe-1
LW,Suwannee,Lowe,2,Suw-Lowe-2
LW,Suwannee,Lowe,3,Suw-Lowe-3
LW,Suwannee,Peacock,1,Suw-Peacock-1
LW,Suwannee,Peacock,2,Suw-Peacock-2
LW,Suwannee,Peacock,3,Suw-Peacock-3
LW,Suwannee,White,1,Suw-White-1
LW,Suwannee,White,2,Suw-White-2
LW,Suwannee,White,3,Suw-White-3
LW,Taylor,Andrews,1,Tay-Andrews-1
LW,Taylor,Andrews,2,Tay-Andrews-2
LW,Taylor,Andrews,3,Tay-Andrews-3
LW,Taylor,Jaycee Pond,1,Tay-JayceePo-1
LW,Taylor,Jaycee Pond,2,Tay-JayceePo-2
LW,Taylor,Jaycee Pond,3,Tay-JayceePo-3
LW,Union,Butler,1,Uni-Butler-1
LW,Union,Butler,2,Uni-Butler-2
LW,Union,Butler,3,Uni-Butler-3
LW,Union,Palestine,1,Uni-Palestine-1
LW,Union,Palestine,2,Uni-Palestine-2
LW,Union,Palestine,3,Uni-Palestine-3
LW,Volusia,Ashby,1,Vol-Ashby-1
LW,Volusia,Ashby,2,Vol-Ashby-2
LW,Volusia,Ashby,3,Vol-Ashby-3
LW,Volusia,Basswood,1,Vol-Basswood-1
LW,Volusia,Basswood,2,Vol-Basswood-2
LW,Volusia,Basswood,3,Vol-Basswood-3
LW,Volusia,Beresford,1,Vol-Beresford-1
LW,Volusia,Beresford,2,Vol-Beresford-2
LW,Volusia,Beresford,3,Vol-Beresford-3
LW,Volusia,Bethel,1,Vol-Bethel-1
LW,Volusia,Bethel,2,Vol-Bethel-2
LW,Volusia,Bethel,3,Vol-Bethel-3
LW,Volusia,Bethel-Tanner Creek,1,
LW,Volusia,Bethel-Tanner Creek,2,
LW,Volusia,Big,1,Vol-Big-1
LW,Volusia,Big,2,Vol-Big-2
LW,Volusia,Big,3,Vol-Big-3
LW,Volusia,Blue,1,Vol-Blue-1
LW,Volusia,Blue,2,Vol-Blue-2
LW,Volusia,Blue,3,Vol-Blue-3
LW,Volusia,Blue Spring-1,1,Vol-BlueSprg1-1
LW,Volusia,Blue Spring-2,1,Vol-BlueSprg2-1
LW,Volusia,Blue Spring-3,1,Vol-BlueSprg3-1
LW,Volusia,Blue Springs Lagoon,1,Vol-BlueSpLg-1
LW,Volusia,Blue Springs Lagoon,2,Vol-BlueSpLg-2
LW,Volusia,Blue Springs Lagoon,3,Vol-BlueSpLg-3
LW,Volusia,Broken Arrow,1,Vol-BrokenAr-1
LW,Volusia,Broken Arrow,2,Vol-BrokenAr-2
LW,Volusia,Broken Arrow,3,Vol-BrokenAr-3
LW,Volusia,Cain,1,Vol-Cain-1
LW,Volusia,Cain,2,Vol-Cain-2
LW,Volusia,Cain,3,Vol-Cain-3
LW,Volusia,Charles,1,Vol-Charles-1
LW,Volusia,Charles,2,Vol-Charles-2
LW,Volusia,Charles,3,Vol-Charles-3
LW,Volusia,Clough,1,Vol-Clough-1
LW,Volusia,Clough,2,Vol-Clough-2
LW,Volusia,Clough,3,Vol-Clough-3
LW,Volusia,Colby,1,Vol-Colby-1
LW,Volusia,Colby,2,Vol-Colby-2
LW,Volusia,Colby,3,Vol-Colby-3
LW,Volusia,Daytona,1,Vol-Daytona-1
LW,Volusia,Daytona,2,Vol-Daytona-2
LW,Volusia,Daytona,3,Vol-Daytona-3
LW,Volusia,Dexter,1,Vol-Dexter-1
LW,Volusia,Dexter,2,Vol-Dexter-2
