Preparation_Date,Preparation_Time,Preparation_Time_Zone,Analysis_Date,Analysis_Time,Analysis_Time_Zone,County,Lake,Station,Activity_Start_Date,Activity_Start_Time,Activity_Time_Zone,Vol Filtered (L),Ethanol (ml),Tube #,750,664,647,630,750 (HCL),665 (HCL),Result_Value(ug/L),Result_Comments,QAQC_Qualifier,WIN_Value_Qualifier,Holding_Qualifier,MDL_PQL_Qualifier,Data_Category,Run_ID,Study,Comments
09/21/2025,04:55:00 PM,EST,11/19/2025,09:29:59 AM,EST,Polk,Lulu,2,09/21/2025,03:03:00 PM,EST,0.25,8,35,0.001,0.06,0.019,0.001,0.004,0.044,16,,,,,,Sample,CHLC1118202511192025,,
09/21/2025,04:59:00 PM,EST,11/19/2025,09:29:59 AM,EST,Polk,Lulu,3,09/21/2025,03:08:00 PM,EST,0.25,8,36,0.001,0.065,0.021,0.001,0.005,0.049,17,,,,,,Sample,CHLC1118202511192025,,
10/31/2025,12:20:59 PM,EST,11/19/2025,09:29:59 AM,EST,Polk,Lulu,1,10/31/2025,11:33:00 AM,EST,0.25,8,37,0.004,0.086,0.032,0.004,0.013,0.071,21,,,,,,Sample,CHLC1118202511192025,,
10/31/2025,12:29:00 PM,EST,11/19/2025,09:29:59 AM,EST,Polk,Lulu,2,10/31/2025,11:37:00 AM,EST,0.25,8,38,0.004,0.065,0.023,0.004,0.011,0.053,16,,,,,,Sample,CHLC1118202511192025,,
10/31/2025,12:36:00 PM,EST,11/19/2025,09:29:59 AM,EST,Polk,Lulu,3,10/31/2025,11:42:00 AM,EST,0.25,8,39,0.009,0.108,0.04,0.009,0.011,0.077,28,,,,,,Sample,CHLC1118202511192025,,
07/03/2025,11:01:00 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Parks,1,07/03/2025,09:27:59 AM,EST,1,8,40,0.004,0.053,0.018,0.004,0.009,0.045,3,,,,,,Sample,CHLC1118202511192025,,
07/03/2025,11:17:00 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Parks,2,07/03/2025,09:32:59 AM,EST,1,8,41,0.003,0.053,0.018,0.003,0.008,0.046,3,,,,,,Sample,CHLC1118202511192025,,
07/03/2025,11:29:00 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Parks,3,07/03/2025,09:41:00 AM,EST,1,8,42,0.005,0.054,0.02,0.005,0.01,0.043,3,,,,,,Sample,CHLC1118202511192025,,
08/05/2025,11:02:59 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Parks,1,08/05/2025,09:25:00 AM,EST,1,8,43,0.018,0.095,0.045,0.018,0.024,0.077,5,,,,,,Sample,CHLC1118202511192025,,
,,,11/19/2025,09:29:59 AM,EST,,,CCV2,,,,8.0000000000000002E-3,8,44,-0.002,0.012,0.002,-0.002,0,0.009,134,,,,,,QAQC,CHLC1118202511192025,,
,,,11/19/2025,09:29:59 AM,EST,,,MBLK3,,,,1,8,45,0.005,0.005,0.005,0.005,0.005,0.005,0,,,TI,,TI,QAQC,CHLC1118202511192025,,
08/05/2025,11:17:00 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Parks,2,08/05/2025,09:35:00 AM,EST,1,8,46,0.013,0.088,0.038,0.013,0.015,0.066,5,,,,,,Sample,CHLC1118202511192025,,
08/05/2025,11:28:00 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Parks,3,08/05/2025,09:41:00 AM,EST,1,8,47,0.013,0.088,0.038,0.013,0.015,0.065,5,,,,,,Sample,CHLC1118202511192025,,
09/09/2025,11:32:00 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Parks,1,09/09/2025,09:55:00 AM,EST,1,8,48,0.016,0.073,0.039,0.016,0.021,0.061,4,,,,,,Sample,CHLC1118202511192025,,
09/09/2025,11:47:00 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Parks,2,09/09/2025,10:08:00 AM,EST,1,8,49,0.001,0.059,0.017,0.001,0.004,0.045,4,,,,,,Sample,CHLC1118202511192025,,
09/09/2025,11:58:00 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Parks,3,09/09/2025,10:17:59 AM,EST,1,8,50,0.001,0.056,0.016,0.001,0.002,0.049,2,,,,,,Sample,CHLC1118202511192025,,
10/14/2025,11:05:00 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Parks,1,10/14/2025,09:02:00 AM,EST,1,8,51,0.002,0.061,0.019,0.002,0.001,0.042,4,,,,,,Sample,CHLC1118202511192025,,
10/14/2025,11:11:59 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Parks,2,10/14/2025,09:11:00 AM,EST,1,8,52,0,0.058,0.017,0,-0.001,0.037,4,,,,,,Sample,CHLC1118202511192025,,
10/14/2025,11:19:00 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Parks,3,10/14/2025,09:17:00 AM,EST,1,8,53,-0.003,0.056,0.016,-0.003,0.001,0.04,4,,,,,,Sample,CHLC1118202511192025,,
08/29/2025,10:50:59 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Saddlebag,1,08/29/2025,10:08:00 AM,EST,0.3,8,54,-0.003,0.004,-0.002,-0.003,0,0.001,4,,,,,,Sample,CHLC1118202511192025,,
08/29/2025,10:56:00 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Saddlebag,2,08/29/2025,10:17:59 AM,EST,0.3,8,55,0.008,0.023,0.014,0.008,0.008,0.014,6,,,,,,Sample,CHLC1118202511192025,,
08/29/2025,10:57:59 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Saddlebag,3,08/29/2025,10:24:59 AM,EST,0.3,8,56,0.006,0.016,0.01,0.006,0.008,0.015,2,,,,,,Sample,CHLC1118202511192025,,
09/24/2025,10:46:00 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Saddlebag,1,09/24/2025,10:07:00 AM,EST,0.3,8,57,0.007,0.019,0.012,0.007,0.01,0.014,6,,,,,,Sample,CHLC1118202511192025,,
09/24/2025,10:50:59 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Saddlebag,2,09/24/2025,10:14:59 AM,EST,0.3,8,58,0.006,0.021,0.012,0.006,0.009,0.021,2,,,,,,Sample,CHLC1118202511192025,,
09/24/2025,10:56:00 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Saddlebag,3,09/24/2025,10:22:00 AM,EST,0.3,8,59,0.005,0.015,0.009,0.005,0.006,0.013,2,,,,,,Sample,CHLC1118202511192025,,
11/02/2025,11:02:00 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Saddlebag,1,11/02/2025,10:26:00 AM,EST,0.3,8,60,0.004,0.013,0.009,0.004,0.004,0.008,4,,,,,,Sample,CHLC1118202511192025,,
11/02/2025,11:04:00 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Saddlebag,2,11/02/2025,10:32:00 AM,EST,0.3,8,61,0.007,0.016,0.011,0.007,0.007,0.013,2,,,,,,Sample,CHLC1118202511192025,,
11/02/2025,11:08:00 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Saddlebag,3,11/02/2025,10:39:00 AM,EST,0.3,8,62,0.009,0.013,0.011,0.009,0.006,0.009,1,,,U,,U,Sample,CHLC1118202511192025,,
09/10/2025,11:33:00 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Whistler,1,09/10/2025,10:24:00 AM,EST,0.25,8,63,0.003,0.028,0.016,0.003,0.004,0.022,6,,,,,,Sample,CHLC1118202511192025,,
09/10/2025,11:47:59 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Whistler,2,09/10/2025,10:16:00 AM,EST,0.25,8,64,0.009,0.037,0.021,0.009,0.009,0.029,7,,,,,,Sample,CHLC1118202511192025,,
09/10/2025,11:51:00 AM,EST,11/19/2025,09:29:59 AM,EST,Polk,Whistler,3,09/10/2025,10:10:00 AM,EST,0.25,8,65,0.007,0.035,0.016,0.007,0.007,0.025,9,,,,,,Sample,CHLC1118202511192025,,
,,,11/19/2025,09:29:59 AM,EST,,,CCV3,,,,8.0000000000000002E-3,8,66,0.002,0.014,0.003,0.002,0.001,0.007,160,,,,,,QAQC,CHLC1118202511192025,,
,,,11/19/2025,09:29:59 AM,EST,,,MBLK4,,,,1,8,67,0.008,0.008,0.008,0.008,0.008,0.007,0,,,TI,,TI,QAQC,CHLC1118202511192025,,
10/12/2025,01:04:59 PM,EST,11/19/2025,09:29:59 AM,EST,Polk,Whistler,1,10/12/2025,11:53:00 AM,EST,0.25,8,68,0.006,0.034,0.016,0.006,0.013,0.032,8,,,,,,Sample,CHLC1118202511192025,,
10/12/2025,01:08:00 PM,EST,11/19/2025,09:29:59 AM,EST,Polk,Whistler,2,10/12/2025,12:00:00 PM,EST,0.25,8,69,0.007,0.034,0.018,0.007,0.013,0.032,7,,,,,,Sample,CHLC1118202511192025,,
10/12/2025,01:11:00 PM,EST,11/19/2025,09:29:59 AM,EST,Polk,Whistler,3,10/12/2025,12:12:00 PM,EST,0.25,8,70,0.01,0.035,0.02,0.01,0.009,0.028,5,,,,,,Sample,CHLC1118202511192025,,
,,,11/19/2025,09:29:59 AM,EST,,,CCV4,,,,8.0000000000000002E-3,8,71,0.002,0.011,0.004,0.002,0.002,0.007,107,,,,,,Sample,CHLC1118202511192025,,
,,,11/19/2025,09:29:59 AM,EST,,,CCV4,,,,8.0000000000000002E-3,8,88,,,,,,,,,,,,,QAQC,CHLC1118202511192025,,
,,,11/19/2025,09:29:59 AM,EST,,,MBLK5,,,,1,8,89,,,,,,,,,,,,,QAQC,CHLC1118202511192025,,
,,,11/19/2025,09:29:59 AM,EST,,,CCV5,,,,8.0000000000000002E-3,8,110,,,,,,,,,,,,,QAQC,CHLC1118202511192025,,
,,,11/20/2025,09:29:59 AM,EST,,,MBLK1,,,,1,8,1,0.007,0.008,0.008,0.007,0.007,0.007,0,,,TI,,TI,QAQC,CHLC1118202511202025,,
05/22/2025,10:14:59 AM,EST,11/20/2025,09:29:59 AM,EST,Hernando,Mountain,1,05/21/2025,08:30:00 AM,EST,0.15,8,2,0.006,0.034,0.017,0.006,0.003,0.024,10,,,Q,Q,,Sample,CHLC1118202511202025,,
05/22/2025,10:20:00 AM,EST,11/20/2025,09:29:59 AM,EST,Hernando,Mountain,2,05/21/2025,08:40:00 AM,EST,0.15,8,3,0.005,0.031,0.016,0.005,0.007,0.025,11,,,Q,Q,,Sample,CHLC1118202511202025,,
05/22/2025,10:24:59 AM,EST,11/20/2025,09:29:59 AM,EST,Hernando,Mountain,3,05/21/2025,08:44:59 AM,EST,0.15,8,4,0.001,0.026,0.01,0.001,0.006,0.024,10,,,Q,Q,,Sample,CHLC1118202511202025,,
07/27/2025,09:32:59 AM,EST,11/20/2025,09:29:59 AM,EST,Hernando,Mountain,1,07/27/2025,08:54:59 AM,EST,0.15,8,5,0.006,0.093,0.048,0.006,0.006,0.064,41,,,,,,Sample,CHLC1118202511202025,,
07/27/2025,09:35:00 AM,EST,11/20/2025,09:29:59 AM,EST,Hernando,Mountain,2,07/27/2025,09:02:59 AM,EST,0.15,8,6,0.003,0.12,0.039,0.003,0.004,0.075,66,,,,,,Sample,CHLC1118202511202025,,
07/27/2025,09:32:59 AM,EST,11/20/2025,09:29:59 AM,EST,Hernando,Mountain,3,07/27/2025,09:13:00 AM,EST,0.15,8,7,0.017,0.093,0.051,0.017,0.019,0.07,36,,,,,,Sample,CHLC1118202511202025,,
08/29/2025,11:15:00 AM,EST,11/20/2025,09:29:59 AM,EST,Hernando,Mountain,1,08/29/2025,09:05:00 AM,EST,0.15,8,8,0.01,0.059,0.032,0.01,0.012,0.047,20,,,,,,Sample,CHLC1118202511202025,,
08/29/2025,11:20:00 AM,EST,11/20/2025,09:29:59 AM,EST,Hernando,Mountain,2,08/29/2025,09:11:00 AM,EST,0.15,8,9,0.008,0.049,0.029,0.008,0.009,0.039,16,,,,,,Sample,CHLC1118202511202025,,
08/29/2025,11:25:00 AM,EST,11/20/2025,09:29:59 AM,EST,Hernando,Mountain,3,08/29/2025,09:18:00 AM,EST,0.15,8,10,0.009,0.04,0.025,0.009,0.015,0.038,11,,,,,,Sample,CHLC1118202511202025,,
09/30/2025,10:30:00 AM,EST,11/20/2025,09:29:59 AM,EST,Hernando,Mountain,1,09/29/2025,09:00:00 AM,EST,0.15,8,11,0.005,0.038,0.021,0.005,0.013,0.038,11,,,,,,Sample,CHLC1118202511202025,,
09/30/2025,10:35:00 AM,EST,11/20/2025,09:29:59 AM,EST,Hernando,Mountain,2,09/29/2025,09:05:00 AM,EST,0.15,8,12,0.006,0.032,0.017,0.006,0.01,0.029,10,,,,,,Sample,CHLC1118202511202025,,
09/30/2025,10:40:00 AM,EST,11/20/2025,09:29:59 AM,EST,Hernando,Mountain,3,09/29/2025,09:12:00 AM,EST,0.15,8,13,0.007,0.038,0.02,0.007,0.008,0.029,14,,,,,,Sample,CHLC1118202511202025,,
08/25/2025,10:45:00 AM,EST,11/20/2025,09:29:59 AM,EST,Polk,Crooked,1,08/25/2025,09:54:00 AM,EST,0.35,8,14,0.003,0.028,0.013,0.003,0.004,0.021,5,,,,,,Sample,CHLC1118202511202025,,
08/25/2025,10:50:00 AM,EST,11/20/2025,09:29:59 AM,EST,Polk,Crooked,2,08/25/2025,08:56:59 AM,EST,0.35,8,15,0.006,0.032,0.015,0.006,0.004,0.023,4,,,,,,Sample,CHLC1118202511202025,,
08/25/2025,10:40:00 AM,EST,11/20/2025,09:29:59 AM,EST,Polk,Crooked,3,08/25/2025,09:05:00 AM,EST,0.35,8,16,0.003,0.024,0.013,0.003,0.004,0.019,4,,,,,,Sample,CHLC1118202511202025,,
08/25/2025,10:45:00 AM,EST,11/20/2025,09:29:59 AM,EST,Polk,Crooked,4,08/25/2025,09:23:00 AM,EST,0.35,8,17,0.01,0.036,0.019,0.01,0.009,0.027,5,,,,,,Sample,CHLC1118202511202025,,
08/25/2025,10:50:00 AM,EST,11/20/2025,09:29:59 AM,EST,Polk,Crooked,5,08/25/2025,09:36:00 AM,EST,0.35,8,18,0.007,0.038,0.018,0.007,0.005,0.025,7,,,,,,Sample,CHLC1118202511202025,,
08/25/2025,10:55:00 AM,EST,11/20/2025,09:29:59 AM,EST,Polk,Crooked-Seminole Rd. drain,1,08/25/2025,08:38:00 AM,EST,0.35,8,19,0.011,0.039,0.022,0.011,0.017,0.037,5,,,,,,Sample,CHLC1118202511202025,,
08/25/2025,10:59:59 AM,EST,11/20/2025,09:29:59 AM,EST,Polk,Crooked-Babson Park,1,08/25/2025,08:46:59 AM,EST,0.35,8,20,0.007,0.033,0.017,0.007,0.011,0.031,4,,,,,,Sample,CHLC1118202511202025,,
08/25/2025,11:05:00 AM,EST,11/20/2025,09:29:59 AM,EST,Polk,Crooked-Alligator Cove,1,08/25/2025,09:15:00 AM,EST,0.35,8,21,0.009,0.043,0.023,0.009,0.014,0.038,6,,,,,,Sample,CHLC1118202511202025,,
,,,11/20/2025,09:29:59 AM,EST,,,CCV1,,,,8.0000000000000002E-3,8,22,0.004,0.019,0.008,0.004,0.002,0.011,160,,,,,,QAQC,CHLC1118202511202025,,
,,,11/20/2025,09:29:59 AM,EST,,,MBLK2,,,,1,8,23,0.01,0.013,0.012,0.01,0.01,0.013,0,,,TI,,TI,QAQC,CHLC1118202511202025,,
09/22/2025,11:20:00 AM,EST,11/20/2025,09:29:59 AM,EST,Polk,Crooked,1,09/22/2025,11:05:00 AM,EST,0.3,8,24,0.005,0.032,0.015,0.005,0.013,0.032,6,,,,,,Sample,CHLC1118202511202025,,
09/22/2025,11:25:00 AM,EST,11/20/2025,09:29:59 AM,EST,Polk,Crooked,2,09/22/2025,09:06:00 AM,EST,0.3,8,25,0.005,0.039,0.019,0.005,0.006,0.029,8,,,,,,Sample,CHLC1118202511202025,,
09/22/2025,11:30:00 AM,EST,11/20/2025,09:29:59 AM,EST,Polk,Crooked,3,09/22/2025,09:13:00 AM,EST,0.3,8,26,0.004,0.028,0.014,0.004,0.005,0.022,5,,,,,,Sample,CHLC1118202511202025,,
09/22/2025,11:35:00 AM,EST,11/20/2025,09:29:59 AM,EST,Polk,Crooked,4,09/22/2025,09:32:00 AM,EST,0.3,8,27,0.003,0.022,0.011,0.003,0.004,0.017,4,,,,,,Sample,CHLC1118202511202025,,
09/22/2025,11:40:00 AM,EST,11/20/2025,09:29:59 AM,EST,Polk,Crooked,5,09/22/2025,10:32:59 AM,EST,0.3,8,28,0.004,0.028,0.013,0.004,0.002,0.019,5,,,,,,Sample,CHLC1118202511202025,,
09/22/2025,11:44:59 AM,EST,11/20/2025,09:29:59 AM,EST,Polk,Crooked-Seminole Rd. drain,1,09/22/2025,08:46:00 AM,EST,0.3,8,29,0.005,0.029,0.014,0.005,0.006,0.023,5,,,,,,Sample,CHLC1118202511202025,,
09/22/2025,11:50:00 AM,EST,11/20/2025,09:29:59 AM,EST,Polk,Crooked-Babson Park,1,09/22/2025,08:54:00 AM,EST,0.3,8,30,0.007,0.033,0.017,0.007,0.005,0.023,6,,,,,,Sample,CHLC1118202511202025,,
09/22/2025,11:54:59 AM,EST,11/20/2025,09:29:59 AM,EST,Polk,Crooked-Alligator Cove,1,09/22/2025,09:24:00 AM,EST,0.3,8,31,0.007,0.027,0.014,0.007,0.01,0.025,4,,,,,,Sample,CHLC1118202511202025,,
10/23/2025,10:59:59 AM,EST,11/20/2025,09:29:59 AM,EST,Polk,Crooked,1,10/23/2025,10:28:00 AM,EST,0.3,8,32,0.008,0.033,0.017,0.008,0.01,0.027,6,,,,,,Sample,CHLC1118202511202025,,
10/23/2025,11:05:00 AM,EST,11/20/2025,09:29:59 AM,EST,Polk,Crooked,2,10/23/2025,09:32:00 AM,EST,0.3,8,33,0.007,0.045,0.022,0.007,0.012,0.038,9,,,,,,Sample,CHLC1118202511202025,,
10/23/2025,11:09:59 AM,EST,11/20/2025,09:29:59 AM,EST,Polk,Crooked,3,10/23/2025,09:44:00 AM,EST,0.3,8,34,0.005,0.03,0.016,0.005,0.007,0.025,5,,,,,,Sample,CHLC1118202511202025,,
10/23/2025,11:15:00 AM,EST,11/20/2025,09:29:59 AM,EST,Polk,Crooked,4,10/23/2025,09:57:00 AM,EST,0.3,8,35,0.009,0.025,0.018,0.009,0.012,0.025,2,,,,,,Sample,CHLC1118202511202025,,
10/23/2025,11:25:00 AM,EST,11/20/2025,09:29:59 AM,EST,Polk,Crooked,5,10/23/2025,10:10:00 AM,EST,0.3,8,36,0.008,0.025,0.017,0.008,0.011,0.025,2,,,,,,Sample,CHLC1118202511202025,,
10/23/2025,11:30:00 AM,EST,11/20/2025,09:29:59 AM,EST,Polk,Crooked-Seminole Rd. drain,1,10/23/2025,09:13:00 AM,EST,0.3,8,37,0.006,0.024,0.015,0.006,0.006,0.019,4,,,,,,Sample,CHLC1118202511202025,,
10/23/2025,11:35:00 AM,EST,11/20/2025,09:29:59 AM,EST,Polk,Crooked-Babson Park,1,10/23/2025,09:20:00 AM,EST,0.3,8,38,0.003,0.022,0.012,0.003,0.007,0.021,4,,,,,,Sample,CHLC1118202511202025,,
10/23/2025,,EST,11/20/2025,09:29:59 AM,EST,Polk,Crooked-Alligator Cove,1,10/23/2025,09:41:59 AM,EST,0.3,8,39,0.004,0.018,0.009,0.004,0.005,0.014,4,,,,,,Sample,CHLC1118202511202025,,
,,,11/20/2025,09:29:59 AM,EST,,,CCV2,,,,8.0000000000000002E-3,8,40,0,0.015,0.004,0,0.001,0.01,160,,,,,,Sample,CHLC1118202511202025,,
,,,11/20/2025,09:29:59 AM,EST,,,CCV2,,,,8.0000000000000002E-3,8,44,,,,,,,,,,,,,QAQC,CHLC1118202511202025,,
,,,11/20/2025,09:29:59 AM,EST,,,MBLK3,,,,1,8,45,,,,,,,,,,,,,QAQC,CHLC1118202511202025,,
,,,11/20/2025,09:29:59 AM,EST,,,CCV3,,,,8.0000000000000002E-3,8,66,,,,,,,,,,,,,QAQC,CHLC1118202511202025,,
,,,11/20/2025,09:29:59 AM,EST,,,MBLK4,,,,1,8,67,,,,,,,,,,,,,QAQC,CHLC1118202511202025,,
,,,11/20/2025,09:29:59 AM,EST,,,CCV4,,,,8.0000000000000002E-3,8,73,,,,,,,,,,,,,Sample,CHLC1118202511202025,,
,,,11/20/2025,09:29:59 AM,EST,,,CCV4,,,,8.0000000000000002E-3,8,88,,,,,,,,,,,,,QAQC,CHLC1118202511202025,,
,,,11/20/2025,09:29:59 AM,EST,,,MBLK5,,,,1,8,89,,,,,,,,,,,,,QAQC,CHLC1118202511202025,,
,,,11/20/2025,09:29:59 AM,EST,,,CCV5,,,,8.0000000000000002E-3,8,110,,,,,,,,,,,,,QAQC,CHLC1118202511202025,,
,,,11/21/2025,12:00:00 PM,EST,,,MBLK1,,,,1,8,1,0.003,0.002,0.002,0.003,0.002,0.002,0,,,TI,,TI,QAQC,CHLC1120202511212025,,
11/14/2025,09:15:00 AM,EST,11/21/2025,12:00:00 PM,EST,Alachua,Little Santa Fe,1,11/12/2025,02:29:00 PM,EST,0.25,8,2,0.006,0.017,0.009,0.006,0.009,0.016,3,,,,,,Sample,CHLC1120202511212025,,
11/14/2025,09:18:00 AM,EST,11/21/2025,12:00:00 PM,EST,Alachua,Little Santa Fe,2,11/12/2025,02:35:59 PM,EST,0.25,8,3,0.003,0.014,0.006,0.003,0.006,0.014,3,,,,,,Sample,CHLC1120202511212025,,
11/14/2025,09:20:59 AM,EST,11/21/2025,12:00:00 PM,EST,Alachua,Little Santa Fe,3,11/12/2025,02:42:00 PM,EST,0.25,8,4,0.007,0.017,0.01,0.007,0.007,0.013,3,,,,,,Sample,CHLC1120202511212025,,
11/14/2025,09:24:00 AM,EST,11/21/2025,12:00:00 PM,EST,Alachua,Melrose Bay,1,11/12/2025,01:21:00 PM,EST,0.25,8,5,0.007,0.019,0.01,0.007,0.007,0.016,3,,,,,,Sample,CHLC1120202511212025,,
11/14/2025,09:27:00 AM,EST,11/21/2025,12:00:00 PM,EST,Alachua,Melrose Bay,2,11/12/2025,01:03:59 PM,EST,0.25,8,6,0.006,0.018,0.01,0.006,0.006,0.014,3,,,,,,Sample,CHLC1120202511212025,,
11/14/2025,09:29:59 AM,EST,11/21/2025,12:00:00 PM,EST,Alachua,Melrose Bay,3,11/12/2025,01:11:00 PM,EST,0.25,8,7,0.009,0.02,0.013,0.009,0.009,0.015,4,,,,,,Sample,CHLC1120202511212025,,
11/14/2025,09:32:59 AM,EST,11/21/2025,12:00:00 PM,EST,Alachua,Santa Fe,1,11/12/2025,02:20:00 PM,EST,0.25,8,8,0.009,0.02,0.014,0.009,0.009,0.014,5,,,,,,Sample,CHLC1120202511212025,,
11/14/2025,09:36:00 AM,EST,11/21/2025,12:00:00 PM,EST,Alachua,Santa Fe,2,11/12/2025,02:09:00 PM,EST,0.25,8,9,0.006,0.016,0.01,0.006,0.006,0.01,5,,,,,,Sample,CHLC1120202511212025,,
11/14/2025,09:39:00 AM,EST,11/21/2025,12:00:00 PM,EST,Alachua,Santa Fe,3,11/12/2025,02:03:00 PM,EST,0.25,8,10,0.007,0.018,0.011,0.007,0.007,0.012,5,,,,,,Sample,CHLC1120202511212025,,
11/14/2025,09:43:00 AM,EST,11/21/2025,12:00:00 PM,EST,Alachua,Santa Fe-canal mouth,1,11/12/2025,01:29:00 PM,EST,0.25,8,11,0.011,0.021,0.014,0.011,0.012,0.021,1,,,U,,U,Sample,CHLC1120202511212025,,
11/14/2025,09:46:00 AM,EST,11/21/2025,12:00:00 PM,EST,Alachua,Santa Fe-barricade,1,11/12/2025,01:35:00 PM,EST,0.25,8,12,0.013,0.041,0.023,0.013,0.016,0.037,6,,,,,,Sample,CHLC1120202511212025,,
11/14/2025,09:49:00 AM,EST,11/21/2025,12:00:00 PM,EST,Alachua,Santa Fe-Painter Canal,1,11/12/2025,01:40:00 PM,EST,0.25,8,13,0.008,0.058,0.025,0.008,0.007,0.042,13,,,,,,Sample,CHLC1120202511212025,,
11/14/2025,09:50:00 AM,EST,11/21/2025,12:00:00 PM,EST,Alachua,Santa Fe-Blue Bayou,1,11/12/2025,01:54:00 PM,EST,0.25,8,14,0.009,0.017,0.012,0.009,0.008,0.013,3,,,,,,Sample,CHLC1120202511212025,,
11/15/2025,02:50:00 PM,EST,11/21/2025,12:00:00 PM,EST,Alachua,Wauberg,1,11/15/2025,12:09:00 PM,EST,0.1,8,15,0.006,0.035,0.014,0.006,0.004,0.021,26,,,,,,Sample,CHLC1120202511212025,,
11/15/2025,02:55:00 PM,EST,11/21/2025,12:00:00 PM,EST,Alachua,Wauberg,2,11/15/2025,12:14:00 PM,EST,0.1,8,16,0.011,0.041,0.019,0.011,0.009,0.026,28,,,,,,Sample,CHLC1120202511212025,,
11/15/2025,03:00:00 PM,EST,11/21/2025,12:00:00 PM,EST,Alachua,Wauberg,3,11/15/2025,12:18:59 PM,EST,0.1,8,17,0.011,0.039,0.019,0.011,0.009,0.025,26,,,,,,Sample,CHLC1120202511212025,,
07/23/2025,11:05:00 AM,EST,11/21/2025,12:00:00 PM,EST,Hernando,Arepika Channel-1,1,07/23/2025,08:11:00 AM,EST,1,8,18,0.013,0.019,0.014,0.013,0.006,0.01,0,,,TI,,TI,Sample,CHLC1120202511212025,,
07/23/2025,11:08:00 AM,EST,11/21/2025,12:00:00 PM,EST,Hernando,Cutter Rock-1,1,07/23/2025,08:33:00 AM,EST,1,8,19,0.005,0.012,0.007,0.005,0.005,0.008,1,,,U,,U,Sample,CHLC1120202511212025,,
07/23/2025,11:11:00 AM,EST,11/21/2025,12:00:00 PM,EST,Hernando,North Rack-1,1,07/23/2025,08:46:00 AM,EST,1,8,20,0.003,0.009,0.005,0.003,0.003,0.008,0,,,TI,,TI,Sample,CHLC1120202511212025,,
07/23/2025,11:16:00 AM,EST,11/21/2025,12:00:00 PM,EST,Hernando,Chassahowitzka Channel-1,1,07/23/2025,09:08:00 AM,EST,1,8,21,0.007,0.011,0.008,0.007,0.007,0.01,0,,,TI,,TI,Sample,CHLC1120202511212025,,
,,,11/21/2025,12:00:00 PM,EST,,,CCV1,,,,8.0000000000000002E-3,8,22,0.004,0.017,0.005,0.004,0.004,0.011,160,,,,,,QAQC,CHLC1120202511212025,,
,,,11/21/2025,12:00:00 PM,EST,,,MBLK2,,,,1,8,23,0.004,0.004,0.004,0.004,0.004,0.003,0,,,TI,,TI,QAQC,CHLC1120202511212025,,
07/23/2025,11:21:00 AM,EST,11/21/2025,12:00:00 PM,EST,Hernando,Pine Island-1,1,07/23/2025,09:27:59 AM,EST,1,8,24,0.005,0.012,0.007,0.005,0.005,0.008,1,,,U,,U,Sample,CHLC1120202511212025,,
08/27/2025,11:06:00 AM,EST,11/21/2025,12:00:00 PM,EST,Hernando,Arepika Channel-1,1,08/27/2025,08:13:00 AM,EST,1,8,25,0,0.007,0.002,0,0.003,0.007,1,,,U,,U,Sample,CHLC1120202511212025,,
08/27/2025,11:09:59 AM,EST,11/21/2025,12:00:00 PM,EST,Hernando,Cutter Rock-1,1,08/27/2025,08:37:00 AM,EST,1,8,26,0.003,0.009,0.004,0.003,0.001,0.005,0,,,TI,,TI,Sample,CHLC1120202511212025,,
08/27/2025,11:15:00 AM,EST,11/21/2025,12:00:00 PM,EST,Hernando,North Rack-1,1,08/27/2025,08:59:00 AM,EST,1,8,27,0.006,0.012,0.007,0.006,0.002,0.005,1,,,U,,U,Sample,CHLC1120202511212025,,
08/27/2025,11:19:00 AM,EST,11/21/2025,12:00:00 PM,EST,Hernando,Chassahowitzka Channel-1,1,08/27/2025,09:22:00 AM,EST,1,8,28,0.004,0.01,0.005,0.004,0.004,0.007,1,,,U,,U,Sample,CHLC1120202511212025,,
